"","ID","Description","Count","GeneRatio","geneID"
"GO:0060783","GO:0060783","mesenchymal smoothened signaling pathway involved in prostate gland development",0,"0/82",""
"GO:0060858","GO:0060858","vesicle-mediated transport involved in floral organ abscission",0,"0/82",""
"GO:0060869","GO:0060869","transmembrane receptor protein serine/threonine kinase signaling pathway involved in floral organ abscission",0,"0/82",""
"GO:0060870","GO:0060870","cell wall disassembly involved in floral organ abscission",0,"0/82",""
"GO:0061450","GO:0061450","trophoblast cell migration",0,"0/82",""
"GO:0061500","GO:0061500","gene conversion at mating-type locus, termination of copy-synthesis",0,"0/82",""
"GO:0061948","GO:0061948","premature acrosome loss",0,"0/82",""
"GO:0061955","GO:0061955","positive regulation of actin filament depolymerization involved in acrosome reaction",0,"0/82",""
"GO:0070871","GO:0070871","cell wall organization involved in conjugation with cellular fusion",0,"0/82",""
"GO:0071507","GO:0071507","pheromone response MAPK cascade",0,"0/82",""
"GO:0071508","GO:0071508","activation of MAPK activity involved in conjugation with cellular fusion",0,"0/82",""
"GO:0071509","GO:0071509","activation of MAPKK activity involved in conjugation with cellular fusion",0,"0/82",""
"GO:0071510","GO:0071510","activation of MAPKKK activity involved in conjugation with cellular fusion",0,"0/82",""
"GO:0071511","GO:0071511","inactivation of MAPK activity involved in conjugation with cellular fusion",0,"0/82",""
"GO:0072409","GO:0072409","detection of stimulus involved in meiotic cell cycle checkpoint",0,"0/82",""
"GO:0097722","GO:0097722","sperm motility",0,"0/82",""
"GO:0110134","GO:0110134","meiotic drive",0,"0/82",""
"GO:1902064","GO:1902064","regulation of transcription from RNA polymerase II promoter involved in spermatogenesis",0,"0/82",""
"GO:1902397","GO:1902397","detection of stimulus involved in meiotic spindle checkpoint",0,"0/82",""
"GO:1903046","GO:1903046","meiotic cell cycle process",1,"1/82","CYP26B1"
"GO:1904600","GO:1904600","actin fusion focus assembly",0,"0/82",""
"GO:1990109","GO:1990109","rejection of pollen from other species",0,"0/82",""
"GO:2000241","GO:2000241","regulation of reproductive process",0,"0/82",""
"GO:2000242","GO:2000242","negative regulation of reproductive process",0,"0/82",""
"GO:2000243","GO:2000243","positive regulation of reproductive process",0,"0/82",""
"GO:0022608","GO:0022608","multicellular organism adhesion",0,"0/82",""
"GO:0044406","GO:0044406","adhesion of symbiont to host",0,"0/82",""
"GO:0090675","GO:0090675","intermicrovillar adhesion",0,"0/82",""
"GO:0007267","GO:0007267","cell-cell signaling",13,"13/82","SNAI2/NKD1/DKK1/LGR4/ITGA3/PDE6B/RIC3/INHA/CELSR3/TRPV4/TNFAIP3/TMEM88/HMGCR"
"GO:0021807","GO:0021807","motogenic signaling initiating cell movement in cerebral cortex",0,"0/82",""
"GO:0021837","GO:0021837","motogenic signaling involved in postnatal olfactory bulb interneuron migration",0,"0/82",""
"GO:0021838","GO:0021838","motogenic signaling involved in interneuron migration from the subpallium to the cortex",0,"0/82",""
"GO:0023051","GO:0023051","regulation of signaling",28,"28/82","EMP2/TRIM16/SNAI2/CD27/NKD1/DKK1/LGR4/BST1/ITGA3/PDE6B/PSCA/INHA/PSD4/DCN/CYP26B1/PIK3CD/BST2/SMOC2/GPX1/TRPV4/EGFL7/TNFAIP3/IGF2/TMC8/KANK2/TMEM88/MVB12B/HMGCR"
"GO:0023056","GO:0023056","positive regulation of signaling",16,"16/82","EMP2/TRIM16/CD27/NKD1/DKK1/LGR4/INHA/DCN/PIK3CD/BST2/SMOC2/GPX1/TRPV4/TNFAIP3/IGF2/HMGCR"
"GO:0023057","GO:0023057","negative regulation of signaling",15,"15/82","SNAI2/NKD1/DKK1/LGR4/ITGA3/PSCA/INHA/DCN/CYP26B1/GPX1/EGFL7/TNFAIP3/KANK2/TMEM88/HMGCR"
"GO:0035426","GO:0035426","extracellular matrix-cell signaling",0,"0/82",""
"GO:0035637","GO:0035637","multicellular organismal signaling",0,"0/82",""
"GO:0001503","GO:0001503","ossification",4,"4/82","SNAI2/DKK1/LGR4/IGF2"
"GO:0001763","GO:0001763","morphogenesis of a branching structure",2,"2/82","SNAI2/LGR4"
"GO:0001816","GO:0001816","cytokine production",9,"9/82","TRIM16/SNAI2/LGR4/INHA/PIK3CD/BST2/TRPV4/CD58/TNFAIP3"
"GO:0002021","GO:0002021","response to dietary excess",1,"1/82","TRPV4"
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response",1,"1/82","SLC7A2"
"GO:0003008","GO:0003008","system process",11,"11/82","EMP2/SNAI2/DKK1/FOXO6/ITGA3/PDE6B/INHA/ACSM3/GPX1/TRPV4/HMGCR"
"GO:0003053","GO:0003053","circadian regulation of heart rate",0,"0/82",""
"GO:0007275","GO:0007275","multicellular organism development",36,"36/82","EMP2/TRIM16/SNAI2/CD27/NKD1/DKK1/LGR4/FOXO6/KRT1/ITGA3/PDE6B/ARID5B/EPHB4/INHA/CKB/DCN/PDLIM1/CYP26B1/CELSR3/TACC1/RAB23/MMP19/CLDN11/PIK3CD/SMOC2/GPX1/SEMA6B/TRPV4/EGFL7/TNFAIP3/IGF2/KANK2/TMEM88/SPEG/ATN1/HMGCR"
"GO:0007389","GO:0007389","pattern specification process",3,"3/82","NKD1/DKK1/CYP26B1"
"GO:0007585","GO:0007585","respiratory gaseous exchange by respiratory system",0,"0/82",""
"GO:0007586","GO:0007586","digestion",0,"0/82",""
"GO:0008340","GO:0008340","determination of adult lifespan",0,"0/82",""
"GO:0009561","GO:0009561","megagametogenesis",0,"0/82",""
"GO:0009791","GO:0009791","post-embryonic development",1,"1/82","ARID5B"
"GO:0009845","GO:0009845","seed germination",0,"0/82",""
"GO:0010022","GO:0010022","meristem determinacy",0,"0/82",""
"GO:0010073","GO:0010073","meristem maintenance",0,"0/82",""
"GO:0010162","GO:0010162","seed dormancy process",0,"0/82",""
"GO:0016203","GO:0016203","muscle attachment",0,"0/82",""
"GO:0019827","GO:0019827","stem cell population maintenance",0,"0/82",""
"GO:0022004","GO:0022004","midbrain-hindbrain boundary maturation during brain development",0,"0/82",""
"GO:0022005","GO:0022005","midbrain-hindbrain boundary maturation during neural plate development",0,"0/82",""
"GO:0022404","GO:0022404","molting cycle process",2,"2/82","DKK1/LGR4"
"GO:0030431","GO:0030431","sleep",0,"0/82",""
"GO:0030588","GO:0030588","pseudocleavage",0,"0/82",""
"GO:0031424","GO:0031424","keratinization",2,"2/82","KRT1/CYP26B1"
"GO:0032898","GO:0032898","neurotrophin production",0,"0/82",""
"GO:0032922","GO:0032922","circadian regulation of gene expression",1,"1/82","LGR4"
"GO:0032941","GO:0032941","secretion by tissue",0,"0/82",""
"GO:0033555","GO:0033555","multicellular organismal response to stress",0,"0/82",""
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance",0,"0/82",""
"GO:0035073","GO:0035073","pupariation",0,"0/82",""
"GO:0035074","GO:0035074","pupation",0,"0/82",""
"GO:0035264","GO:0035264","multicellular organism growth",2,"2/82","ARID5B/IGF2"
"GO:0035265","GO:0035265","organ growth",0,"0/82",""
"GO:0035314","GO:0035314","scab formation",0,"0/82",""
"GO:0035889","GO:0035889","otolith tethering",0,"0/82",""
"GO:0036363","GO:0036363","transforming growth factor beta activation",0,"0/82",""
"GO:0042303","GO:0042303","molting cycle",2,"2/82","DKK1/LGR4"
"GO:0043480","GO:0043480","pigment accumulation in tissues",0,"0/82",""
"GO:0044706","GO:0044706","multi-multicellular organism process",2,"2/82","EMP2/ITGA3"
"GO:0045494","GO:0045494","photoreceptor cell maintenance",0,"0/82",""
"GO:0048647","GO:0048647","polyphenic determination",0,"0/82",""
"GO:0048771","GO:0048771","tissue remodeling",2,"2/82","LGR4/TNFAIP3"
"GO:0048871","GO:0048871","multicellular organismal homeostasis",6,"6/82","LGR4/KRT1/CYP26B1/GPX1/TRPV4/TNFAIP3"
"GO:0050817","GO:0050817","coagulation",2,"2/82","KRT1/F13A1"
"GO:0050879","GO:0050879","multicellular organismal movement",0,"0/82",""
"GO:0051239","GO:0051239","regulation of multicellular organismal process",23,"23/82","EMP2/TRIM16/SNAI2/CD27/NKD1/DKK1/LGR4/FOXO6/KRT1/ITGA3/INHA/DCN/CYP26B1/CELSR3/BST2/SMOC2/GPX1/SEMA6B/TRPV4/CD58/TNFAIP3/IGF2/HMGCR"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",14,"14/82","TRIM16/CD27/DKK1/LGR4/FOXO6/ITGA3/INHA/CYP26B1/SMOC2/TRPV4/CD58/TNFAIP3/IGF2/HMGCR"
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process",11,"11/82","SNAI2/DKK1/LGR4/KRT1/INHA/DCN/BST2/SEMA6B/TRPV4/TNFAIP3/HMGCR"
"GO:0055046","GO:0055046","microgametogenesis",0,"0/82",""
"GO:0055127","GO:0055127","vibrational conductance of sound to the inner ear",0,"0/82",""
"GO:0060384","GO:0060384","innervation",0,"0/82",""
"GO:0071684","GO:0071684","organism emergence from protective structure",0,"0/82",""
"GO:0071827","GO:0071827","plasma lipoprotein particle organization",0,"0/82",""
"GO:0080189","GO:0080189","primary growth",0,"0/82",""
"GO:0090130","GO:0090130","tissue migration",7,"7/82","EMP2/ITGA3/EPHB4/DCN/SMOC2/GPX1/KANK2"
"GO:0090664","GO:0090664","response to high population density",0,"0/82",""
"GO:0097167","GO:0097167","circadian regulation of translation",0,"0/82",""
"GO:0097207","GO:0097207","bud dormancy process",0,"0/82",""
"GO:0097242","GO:0097242","amyloid-beta clearance",1,"1/82","HMGCR"
"GO:1990110","GO:1990110","callus formation",0,"0/82",""
"GO:0007568","GO:0007568","aging",3,"3/82","DKK1/DCN/HMGCR"
"GO:0007571","GO:0007571","age-dependent general metabolic decline",0,"0/82",""
"GO:0009653","GO:0009653","anatomical structure morphogenesis",22,"22/82","EMP2/SNAI2/NKD1/DKK1/LGR4/KRT1/ITGA3/ARID5B/EPHB4/DCN/CYP26B1/CELSR3/RAB23/MMP19/PIK3CD/SMOC2/GPX1/SEMA6B/TRPV4/EGFL7/TNFAIP3/IGF2"
"GO:0009838","GO:0009838","abscission",0,"0/82",""
"GO:0009847","GO:0009847","spore germination",0,"0/82",""
"GO:0010014","GO:0010014","meristem initiation",0,"0/82",""
"GO:0021700","GO:0021700","developmental maturation",0,"0/82",""
"GO:0022611","GO:0022611","dormancy process",0,"0/82",""
"GO:0031128","GO:0031128","developmental induction",1,"1/82","DKK1"
"GO:0043696","GO:0043696","dedifferentiation",0,"0/82",""
"GO:0043934","GO:0043934","sporulation",0,"0/82",""
"GO:0044111","GO:0044111","development involved in symbiotic interaction",0,"0/82",""
"GO:0048532","GO:0048532","anatomical structure arrangement",0,"0/82",""
"GO:0048589","GO:0048589","developmental growth",5,"5/82","NKD1/ARID5B/GPX1/SEMA6B/IGF2"
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis",13,"13/82","EMP2/SNAI2/NKD1/DKK1/KRT1/ITGA3/EPHB4/DCN/MMP19/SMOC2/GPX1/EGFL7/TNFAIP3"
"GO:0048856","GO:0048856","anatomical structure development",37,"37/82","EMP2/TRIM16/SNAI2/CD27/NKD1/DKK1/LGR4/FOXO6/EMP1/KRT1/ITGA3/PDE6B/ARID5B/EPHB4/INHA/CKB/DCN/PDLIM1/CYP26B1/CELSR3/TACC1/RAB23/MMP19/CLDN11/PIK3CD/SMOC2/GPX1/SEMA6B/TRPV4/EGFL7/TNFAIP3/IGF2/KANK2/TMEM88/SPEG/ATN1/HMGCR"
"GO:0050793","GO:0050793","regulation of developmental process",21,"21/82","EMP2/TRIM16/SNAI2/CD27/NKD1/DKK1/LGR4/FOXO6/KRT1/ITGA3/INHA/DCN/CYP26B1/CELSR3/SMOC2/GPX1/SEMA6B/TRPV4/TNFAIP3/IGF2/HMGCR"
"GO:0051093","GO:0051093","negative regulation of developmental process",7,"7/82","SNAI2/NKD1/DKK1/INHA/DCN/SEMA6B/TRPV4"
"GO:0051094","GO:0051094","positive regulation of developmental process",13,"13/82","TRIM16/SNAI2/CD27/DKK1/LGR4/FOXO6/ITGA3/DCN/CYP26B1/SMOC2/TNFAIP3/IGF2/HMGCR"
"GO:0060033","GO:0060033","anatomical structure regression",0,"0/82",""
"GO:0090644","GO:0090644","age-related resistance",0,"0/82",""
"GO:0097737","GO:0097737","acquisition of mycelium reproductive competence",0,"0/82",""
"GO:0098727","GO:0098727","maintenance of cell number",0,"0/82",""
"GO:0001545","GO:0001545","primary ovarian follicle growth",0,"0/82",""
"GO:0001546","GO:0001546","preantral ovarian follicle growth",0,"0/82",""
"GO:0001550","GO:0001550","ovarian cumulus expansion",0,"0/82",""
"GO:0030447","GO:0030447","filamentous growth",0,"0/82",""
"GO:0040008","GO:0040008","regulation of growth",5,"5/82","NKD1/BST2/SEMA6B/IGF2/TMC8"
"GO:0042702","GO:0042702","uterine wall growth",0,"0/82",""
"GO:0044110","GO:0044110","growth involved in symbiotic interaction",0,"0/82",""
"GO:0045926","GO:0045926","negative regulation of growth",3,"3/82","NKD1/BST2/SEMA6B"
"GO:0045927","GO:0045927","positive regulation of growth",1,"1/82","IGF2"
"GO:0080190","GO:0080190","lateral growth",0,"0/82",""
"GO:0031987","GO:0031987","locomotion involved in locomotory behavior",0,"0/82",""
"GO:0033058","GO:0033058","directional locomotion",0,"0/82",""
"GO:0036268","GO:0036268","swimming",0,"0/82",""
"GO:0040012","GO:0040012","regulation of locomotion",12,"12/82","EMP2/SNAI2/NKD1/BST1/ITGA3/DCN/PIK3CD/BST2/SMOC2/SEMA6B/TRPV4/FUT4"
"GO:0040013","GO:0040013","negative regulation of locomotion",3,"3/82","DCN/BST2/SEMA6B"
"GO:0040017","GO:0040017","positive regulation of locomotion",7,"7/82","SNAI2/ITGA3/PIK3CD/SMOC2/SEMA6B/TRPV4/FUT4"
"GO:0042330","GO:0042330","taxis",7,"7/82","BST1/EPHB4/CELSR3/PIK3CD/SMOC2/SEMA6B/TRPV4"
"GO:0048870","GO:0048870","cell motility",20,"20/82","EMP2/SNAI2/NKD1/BST1/ITGA3/ARID5B/EPHB4/DCN/PDLIM1/CELSR3/PIK3CD/BST2/SMOC2/GPX1/SEMA6B/TRPV4/CD58/TNFAIP3/KANK2/FUT4"
"GO:0060361","GO:0060361","flight",0,"0/82",""
"GO:0071965","GO:0071965","multicellular organismal locomotion",0,"0/82",""
"GO:0033060","GO:0033060","ocellus pigmentation",0,"0/82",""
"GO:0043474","GO:0043474","pigment metabolic process involved in pigmentation",0,"0/82",""
"GO:0043476","GO:0043476","pigment accumulation",0,"0/82",""
"GO:0048066","GO:0048066","developmental pigmentation",0,"0/82",""
"GO:0009405","GO:0009405","pathogenesis",0,"0/82",""
"GO:0031640","GO:0031640","killing of cells of other organism",0,"0/82",""
"GO:0035821","GO:0035821","modulation of process of other organism",0,"0/82",""
"GO:0036281","GO:0036281","coflocculation",0,"0/82",""
"GO:0044403","GO:0044403","symbiotic process",4,"4/82","CD93/BST2/GPX1/MVB12B"
"GO:0051702","GO:0051702","interaction with symbiont",1,"1/82","GPX1"
"GO:0051707","GO:0051707","response to other organism",10,"10/82","LGR4/KRT1/PTGES/DCN/PIK3CD/BST2/GPX1/CD58/TNFAIP3/IGHV1-3"
"GO:0052214","GO:0052214","metabolism of substance in other organism involved in symbiotic interaction",0,"0/82",""
"GO:0022403","GO:0022403","cell cycle phase",0,"0/82",""
"GO:0022601","GO:0022601","menstrual cycle phase",0,"0/82",""
"GO:0044851","GO:0044851","hair cycle phase",0,"0/82",""
"GO:0060206","GO:0060206","estrous cycle phase",0,"0/82",""
"GO:0072690","GO:0072690","single-celled organism vegetative growth phase",0,"0/82",""
"GO:0007623","GO:0007623","circadian rhythm",2,"2/82","LGR4/PDE6B"
"GO:0007624","GO:0007624","ultradian rhythm",0,"0/82",""
"GO:0042698","GO:0042698","ovulation cycle",1,"1/82","MMP19"
"GO:0042753","GO:0042753","positive regulation of circadian rhythm",0,"0/82",""
"GO:0043902","GO:0043902","positive regulation of multi-organism process",0,"0/82",""
"GO:0045760","GO:0045760","positive regulation of action potential",0,"0/82",""
"GO:0048087","GO:0048087","positive regulation of developmental pigmentation",0,"0/82",""
"GO:0048524","GO:0048524","positive regulation of viral process",0,"0/82",""
"GO:0048584","GO:0048584","positive regulation of response to stimulus",19,"19/82","EMP2/TRIM16/CD27/NKD1/DKK1/LGR4/KRT1/ACOX2/INHA/DCN/PIK3CD/BST2/SMOC2/GPX1/TRPV4/TNFAIP3/IGF2/IGHV1-3/HMGCR"
"GO:0051050","GO:0051050","positive regulation of transport",1,"1/82","INHA"
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity",1,"1/82","ARID5B"
"GO:0051919","GO:0051919","positive regulation of fibrinolysis",0,"0/82",""
"GO:0075294","GO:0075294","positive regulation by symbiont of entry into host",0,"0/82",""
"GO:0110151","GO:0110151","positive regulation of biomineralization",0,"0/82",""
"GO:0140409","GO:0140409","positive regulation of mRNA alternative polyadenylation",0,"0/82",""
"GO:0140471","GO:0140471","positive regulation of transepithelial migration of symbiont in host",0,"0/82",""
"GO:0150107","GO:0150107","positive regulation of protein localization to cell-cell junction",0,"0/82",""
"GO:1900048","GO:1900048","positive regulation of hemostasis",0,"0/82",""
"GO:1900097","GO:1900097","positive regulation of dosage compensation by inactivation of X chromosome",0,"0/82",""
"GO:1900454","GO:1900454","positive regulation of long-term synaptic depression",0,"0/82",""
"GO:1902474","GO:1902474","positive regulation of protein localization to synapse",0,"0/82",""
"GO:1902632","GO:1902632","positive regulation of membrane hyperpolarization",0,"0/82",""
"GO:1903666","GO:1903666","positive regulation of asexual reproduction",0,"0/82",""
"GO:1904181","GO:1904181","positive regulation of membrane depolarization",1,"1/82","DCN"
"GO:1904874","GO:1904874","positive regulation of telomerase RNA localization to Cajal body",0,"0/82",""
"GO:1904912","GO:1904912","positive regulation of establishment of RNA localization to telomere",0,"0/82",""
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization",0,"0/82",""
"GO:1905099","GO:1905099","positive regulation of guanyl-nucleotide exchange factor activity",0,"0/82",""
"GO:1905228","GO:1905228","positive regulation of adhesion of symbiont to host epithelial cell",0,"0/82",""
"GO:1905257","GO:1905257","positive regulation of RNA binding transcription factor activity",0,"0/82",""
"GO:1905339","GO:1905339","positive regulation of cohesin unloading",0,"0/82",""
"GO:1905514","GO:1905514","positive regulation of short-term synaptic potentiation",0,"0/82",""
"GO:1905954","GO:1905954","positive regulation of lipid localization",0,"0/82",""
"GO:0034260","GO:0034260","negative regulation of GTPase activity",0,"0/82",""
"GO:0042754","GO:0042754","negative regulation of circadian rhythm",0,"0/82",""
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity",1,"1/82","TNFAIP3"
"GO:0043901","GO:0043901","negative regulation of multi-organism process",1,"1/82","BST2"
"GO:0045759","GO:0045759","negative regulation of action potential",0,"0/82",""
"GO:0048086","GO:0048086","negative regulation of developmental pigmentation",0,"0/82",""
"GO:0048525","GO:0048525","negative regulation of viral process",1,"1/82","BST2"
"GO:0048585","GO:0048585","negative regulation of response to stimulus",17,"17/82","SNAI2/NKD1/DKK1/LGR4/KRT1/ITGA3/PSCA/DCN/CYP26B1/BST2/GPX1/SEMA6B/EGFL7/TNFAIP3/KANK2/TMEM88/HMGCR"
"GO:0051051","GO:0051051","negative regulation of transport",5,"5/82","LGR4/INHA/RAB23/BST2/HMGCR"
"GO:0051918","GO:0051918","negative regulation of fibrinolysis",0,"0/82",""
"GO:0110150","GO:0110150","negative regulation of biomineralization",0,"0/82",""
"GO:0150119","GO:0150119","negative regulation of protein localization to cell-cell junction",0,"0/82",""
"GO:1900047","GO:1900047","negative regulation of hemostasis",1,"1/82","KRT1"
"GO:1900096","GO:1900096","negative regulation of dosage compensation by inactivation of X chromosome",0,"0/82",""
"GO:1900272","GO:1900272","negative regulation of long-term synaptic potentiation",0,"0/82",""
"GO:1900453","GO:1900453","negative regulation of long-term synaptic depression",0,"0/82",""
"GO:1901134","GO:1901134","negative regulation of coflocculation",0,"0/82",""
"GO:1902631","GO:1902631","negative regulation of membrane hyperpolarization",0,"0/82",""
"GO:1902684","GO:1902684","negative regulation of receptor localization to synapse",0,"0/82",""
"GO:1902886","GO:1902886","negative regulation of proteasome-activating ATPase activity",0,"0/82",""
"GO:1903665","GO:1903665","negative regulation of asexual reproduction",0,"0/82",""
"GO:1904180","GO:1904180","negative regulation of membrane depolarization",0,"0/82",""
"GO:1904873","GO:1904873","negative regulation of telomerase RNA localization to Cajal body",0,"0/82",""
"GO:1904911","GO:1904911","negative regulation of establishment of RNA localization to telomere",0,"0/82",""
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization",3,"3/82","LGR4/RAB23/HMGCR"
"GO:1905098","GO:1905098","negative regulation of guanyl-nucleotide exchange factor activity",0,"0/82",""
"GO:1905227","GO:1905227","negative regulation of adhesion of symbiont to host epithelial cell",0,"0/82",""
"GO:1905256","GO:1905256","negative regulation of RNA binding transcription factor activity",0,"0/82",""
"GO:1905338","GO:1905338","negative regulation of cohesin unloading",0,"0/82",""
"GO:1905385","GO:1905385","negative regulation of protein localization to presynapse",0,"0/82",""
"GO:1905513","GO:1905513","negative regulation of short-term synaptic potentiation",0,"0/82",""
"GO:1905869","GO:1905869","negative regulation of 3'-UTR-mediated mRNA stabilization",0,"0/82",""
"GO:1905953","GO:1905953","negative regulation of lipid localization",0,"0/82",""
"GO:2000326","GO:2000326","negative regulation of nuclear receptor transcription coactivator activity",0,"0/82",""
"GO:2000536","GO:2000536","negative regulation of entry of bacterium into host cell",0,"0/82",""
"GO:0032879","GO:0032879","regulation of localization",18,"18/82","EMP2/SNAI2/NKD1/DKK1/LGR4/BST1/ITGA3/INHA/DCN/CELSR3/RAB23/PIK3CD/BST2/SMOC2/SEMA6B/TRPV4/FUT4/HMGCR"
"GO:0042752","GO:0042752","regulation of circadian rhythm",1,"1/82","PDE6B"
"GO:0043900","GO:0043900","regulation of multi-organism process",1,"1/82","BST2"
"GO:0043903","GO:0043903","regulation of symbiotic process",1,"1/82","BST2"
"GO:0048070","GO:0048070","regulation of developmental pigmentation",0,"0/82",""
"GO:0048518","GO:0048518","positive regulation of biological process",34,"34/82","EMP2/TRIM16/SNAI2/CD27/NKD1/DKK1/LGR4/FOXO6/BST1/KRT1/ITGA3/ARID5B/EPHB4/ACOX2/INHA/SLC6A13/DCN/PDLIM1/CYP26B1/TACC1/PIK3CD/BST2/SMOC2/GPX1/SEMA6B/TRPV4/CD58/EGFL7/TNFAIP3/IGF2/FUT4/MVD/IGHV1-3/HMGCR"
"GO:0048519","GO:0048519","negative regulation of biological process",31,"31/82","SNAI2/CD27/NKD1/DKK1/LGR4/FOXO6/KRT1/ITGA3/PTGES/ARID5B/PSCA/INHA/DCN/CYP26B1/RAB23/PIK3CD/BST2/GPX1/SEMA6B/TRPV4/EGFL7/TNFAIP3/IGF2/TMC8/KANK2/TMEM88/SPEG/MIR3142HG/MIR616/ATN1/HMGCR"
"GO:0048583","GO:0048583","regulation of response to stimulus",33,"33/82","EMP2/TRIM16/SNAI2/CD27/NKD1/DKK1/LGR4/BST1/KRT1/ITGA3/PDE6B/ACOX2/PSCA/INHA/PSD4/DCN/CYP26B1/PIK3CD/BST2/SMOC2/GPX1/SEMA6B/TRPV4/EGFL7/TNFAIP3/SLC7A2/IGF2/TMC8/KANK2/TMEM88/MVB12B/IGHV1-3/HMGCR"
"GO:0071898","GO:0071898","regulation of estrogen receptor binding",0,"0/82",""
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels",0,"0/82",""
"GO:0098676","GO:0098676","modulation of host virulence by virus",0,"0/82",""
"GO:0098900","GO:0098900","regulation of action potential",0,"0/82",""
"GO:0110149","GO:0110149","regulation of biomineralization",0,"0/82",""
"GO:1900046","GO:1900046","regulation of hemostasis",1,"1/82","KRT1"
"GO:1902630","GO:1902630","regulation of membrane hyperpolarization",0,"0/82",""
"GO:1903664","GO:1903664","regulation of asexual reproduction",0,"0/82",""
"GO:1905097","GO:1905097","regulation of guanyl-nucleotide exchange factor activity",0,"0/82",""
"GO:1905255","GO:1905255","regulation of RNA binding transcription factor activity",0,"0/82",""
"GO:0006950","GO:0006950","response to stress",23,"23/82","SNAI2/CD27/DKK1/LGR4/BST1/KRT1/PTGES/ACOX2/DCN/PDLIM1/CYP26B1/RAB23/PIK3CD/BST2/SMOC2/GPX1/TRPV4/CD58/TNFAIP3/SLC7A2/F13A1/IGHV1-3/HMGCR"
"GO:0009605","GO:0009605","response to external stimulus",22,"22/82","SNAI2/LGR4/BST1/KRT1/PDE6B/PTGES/EPHB4/DCN/CYP26B1/CELSR3/PIK3CD/BST2/SMOC2/GPX1/SEMA6B/TRPV4/CD58/TNFAIP3/SLC7A2/KANK2/IGHV1-3/HMGCR"
"GO:0009607","GO:0009607","response to biotic stimulus",10,"10/82","LGR4/KRT1/PTGES/DCN/PIK3CD/BST2/GPX1/CD58/TNFAIP3/IGHV1-3"
"GO:0009628","GO:0009628","response to abiotic stimulus",7,"7/82","SNAI2/PDE6B/DCN/PDLIM1/GPX1/TRPV4/HMGCR"
"GO:0009719","GO:0009719","response to endogenous stimulus",11,"11/82","TRIM16/SNAI2/DKK1/LGR4/FOXO6/ITGA3/MMP19/SMOC2/TRPV4/IGF2/KANK2"
"GO:0014823","GO:0014823","response to activity",0,"0/82",""
"GO:0014854","GO:0014854","response to inactivity",0,"0/82",""
"GO:0014874","GO:0014874","response to stimulus involved in regulation of muscle adaptation",0,"0/82",""
"GO:0042221","GO:0042221","response to chemical",29,"29/82","TRIM16/SNAI2/CD27/DKK1/LGR4/FOXO6/BST1/ITGA3/PTGES/ARID5B/EPHB4/P2RY13/DCN/CYP26B1/CELSR3/CD69/MMP19/PIK3CD/BST2/SMOC2/GPX1/SEMA6B/TRPV4/CD58/TNFAIP3/IGF2/KANK2/F13A1/HMGCR"
"GO:0043500","GO:0043500","muscle adaptation",0,"0/82",""
"GO:0051606","GO:0051606","detection of stimulus",1,"1/82","PDE6B"
"GO:0051775","GO:0051775","response to redox state",0,"0/82",""
"GO:0072376","GO:0072376","protein activation cascade",1,"1/82","F13A1"
"GO:0033036","GO:0033036","macromolecule localization",13,"13/82","EMP2/LGR4/ITGA3/ACOX2/RIC3/CELSR3/RAB23/NEURL1B/TNFAIP3/TMEM88/LAMP5/MVB12B/HMGCR"
"GO:0035732","GO:0035732","nitric oxide storage",0,"0/82",""
"GO:0036214","GO:0036214","contractile ring localization",0,"0/82",""
"GO:0051234","GO:0051234","establishment of localization",24,"24/82","EMP2/DKK1/LGR4/BST1/KRT1/CD93/ACOX2/INHA/SLC6A13/RAB23/PIK3CD/BST2/TRPV4/CD58/NEURL1B/TNFAIP3/SLC7A2/IGF2/TMC8/F13A1/LAMP5/MVB12B/IGHV1-3/HMGCR"
"GO:0051235","GO:0051235","maintenance of location",0,"0/82",""
"GO:1902579","GO:1902579","multi-organism localization",2,"2/82","BST2/MVB12B"
"GO:0000128","GO:0000128","flocculation",0,"0/82",""
"GO:0000771","GO:0000771","agglutination involved in conjugation",0,"0/82",""
"GO:0044010","GO:0044010","single-species biofilm formation",0,"0/82",""
"GO:0099120","GO:0099120","socially cooperative development",0,"0/82",""
"GO:0035737","GO:0035737","injection of substance in to other organism",0,"0/82",""
