"","ID","Description","Count","GeneRatio","geneID"
"GO:0043167","GO:0043167","ion binding",419,"419/1283","MCM3/ADPRHL1/PROS1/ANXA2/PHYH/CA8/ACTA2/ZNF532/DNER/CDK6/ENO1/EBF4/NRXN2/SQLE/BNC1/RTN4RL1/STK17B/KIF15/AMDHD1/GIMAP6/MVD/GPT2/APOC1/PFKFB2/ABCG2/PKD2/TUBA1B/CASQ2/KDR/SOD2/LPCAT1/ENPP1/SPHK1/ACBD7/TRAF1/SPOCK2/PON2/SRI/SP5/ETHE1/GATA3/ITPK1/HAAO/KLF6/GALNT16/ANTXR1/PNP/RECQL4/ARHGEF2/OSR2/PCYT1B/MICALL2/KLF15/ACVRL1/MELTF/TSHZ3/GIMAP4/FKBP10/SDS/ARHGAP26/PCDH17/MASP2/RHOBTB2/SOAT1/GYG2/NUAK1/RNF223/CD44/ZBTB12/ZNF737/S100A3/ARL4C/TRIM17/OXER1/APOA2/CDA/DDX3Y/BUB1/ACOT7/SPAG1/SH3RF2/MGAT4B/FGD1/CADPS2/ARG2/ADCY1/THRB/PLS1/ASTN2/GALNT6/NMNAT3/ZC3H12A/TKT/CLEC3B/LBR/DUOX1/ACE2/CKB/FBN1/DTX1/NRP2/FMO5/ACSL3/IQGAP2/TOP2A/RARA/BHMT/CHPF/RASL11B/APOBEC3A/MGST1/ASAP1/RASSF5/ATP9A/TTC3/PALM3/DTX4/VSNL1/PYGL/FGFR2/KIF26A/PFKP/ADAMTS4/ZC2HC1A/NCALD/CPNE4/ZNF358/SRPK1/ZNF521/HKDC1/PCDH1/KCNMA1/LRP2/PHKG1/TIMP1/GEM/PGK1/CIB2/LIPH/DTX3L/NTRK2/SLC25A25/PTGES/MAT1A/ANXA2P2/S100A7/INSR/CA4/OVOL2/TRPM2/HELZ2/PXK/HR/GRB7/STAC2/ADAMTS15/TAP1/RHOH/CELSR3/CYTH3/CYB561/HAPLN1/ATP10B/RAB38/ZNF300/PAM/ZFP36/BAIAP2L2/RAC2/P4HTM/GLDC/PTGDS/ABCA2/NOTCH4/LAYN/GLIS3/FER1L4/PKDCC/B3GAT1/PKM/ZBTB16/LAPTM4B/SCD/ZEB2/CRTAC1/STK38L/VAMP2/CLEC7A/MAGI3/PLS3/RHOU/DHCR24/PHLPP1/SMARCA1/SYTL4/RFC4/PRKCD/LIMD2/EGR1/CPA3/MAP3K21/ZNF415/MYO5B/RRM1/SNX20/ZDHHC20/VAV1/NT5DC2/HUNK/ARHGAP29/IFI44L/CGREF1/APOE/RAB31/ADCY3/TUBB6/NME2/HAVCR2/NT5E/ATP2A3/CA12/RRAGD/PIP5K1B/PON3/RAB3A/CUBN/ZFY/CAPN2/SC5D/PLEK2/IDI1/CERK/CAPN13/LPXN/CPXM1/MIS18A/TNFAIP3/LRP1/RNF145/CA14/PPARG/AMD1/IQCA1/TENM2/SPTBN2/RYR1/TRPS1/TREM2/ANXA13/CPA4/CXCL13/ISG20/RASA3/FGFR4/ATP6V1B1/PTPRC/PIM2/SMC2/KLF4/BIN1/MAGI1/NOCT/CSAD/SEC24D/LCN2/GSN/VLDLR/S100P/TENM1/PRF1/APOBEC3D/MMP24/DTX3/ERBB4/NWD1/NOTCH3/RAB42/MIPEP/TYRP1/CDHR2/CA9/HSPA1B/HSPA1A/PDLIM1/LIPC/PLCB2/CLCA2/ERBB2/ASAP3/KIF26B/CTSC/DNMT3B/EPHA7/SFRP1/CA2/GSDMD/EEF1A1P5/EGFL6/TUBB/ITPR3/PIAS3/CHSY1/SGK1/CYP2E1/CDK2/TRIM22/KCNJ2/TNFAIP6/MMP16/CALB2/HK3/POMK/YDJC/IKZF3/IYD/FRK/NT5DC3/RNF19B/TMEM184A/COL5A3/HNF4G/GALNT5/ITPR1/WNT5A/SDSL/BCHE/HSPH1/PLSCR4/JCHAIN/ETNK2/GIMAP8/IRAK2/AGRN/SNX25/FGFR3/TESC/HSPA8/P2RX7/ITPKA/APP/GCHFR/CYP1B1/ACOX2/KIF5C/ACTN4/KHK/CDC7/GSR/NUDT11/ADAM19/VAV3/SPTLC3/RUBCNL/CPB2/RENBP/SMARCA2/ABCD1/CA3/PDP1/ATP8B1/COL5A1/MREG/MCCC2/GSTA1/KCND2/KCNJ8/ABLIM2/HGD/RNF112/MAG/DDX58/JAK3/ITPKB/ACTA1/SLC27A3/S100A8/PLA2G1B/GSTM3/GSTM1/RRAS2/ATP13A3/AURKA/PIR/MPPED2/TRIM9/MTHFD2/PDE4A/OAS1/FN3K/PLEKHA2/PLK3/FHL5/RAB23/MAN1A1/TNXB/PLEKHF1/C2/TRPM4/ITGA5/CD300LF/TES/CDK4/SESN1/MARK1/F7/RAB32/ASS1/PLAGL1/PFKFB4/ZSCAN18/RAB20/LNX2/GATA4/PHLDA1/GLTP/NAPRT/GSDMB/MAST1/COMP"
"GO:0043176","GO:0043176","amine binding",0,"0/1283",""
"GO:0043287","GO:0043287","poly(3-hydroxyalkanoate) binding",0,"0/1283",""
"GO:0043515","GO:0043515","kinetochore binding",0,"0/1283",""
"GO:0044590","GO:0044590","iron-sulfur-molybdenum cofactor binding",0,"0/1283",""
"GO:0044877","GO:0044877","protein-containing complex binding",101,"101/1283","DMTN/PCSK2/KDR/MAPK8IP2/ENPP1/FCER1G/ANTXR1/SCAMP5/BICD2/MICALL2/ACVRL1/ACTL6A/COL6A1/INHA/CD44/ITGB8/APOA2/PKP1/PLS1/GNB4/ZC3H12A/IGF2/FBN1/IQGAP2/CD8A/PFKP/CIB2/LUM/INSR/JAM3/PIK3R1/TTR/RAB38/AGER/PKM/PLS3/SMARCA1/GAS2L3/MYO5B/APOE/NME2/CHADL/CAPN2/F11R/NR0B2/LRP1/SPP1/SORBS1/RCSD1/TREM2/ATP6V1B1/CTSB/PTPRC/BIN1/CLU/GSN/VLDLR/CXCL12/LIPC/COL6A2/AFDN/DYNC1I1/EGFL6/TUBB/LGALS3/IRS2/COL5A3/APOL2/PKP2/SYNE2/JCHAIN/COL14A1/CORO6/DSTN/SNRPB/COCH/HSPA8/GCHFR/ACTN4/C1QTNF1/EPB41L2/HDAC1/COL5A1/HMGN3/LAMA5/PTPRN/ABLIM2/ADM2/IBSP/ITGB3/ID1/ADAM22/WASF1/TNXB/ITGA5/SORT1/CDK4/RAB32/TGFBI/VIM/COMP"
"GO:0046790","GO:0046790","virion binding",3,"3/1283","ANXA2/SIGLEC1/ANXA2P2"
"GO:0046812","GO:0046812","host cell surface binding",0,"0/1283",""
"GO:0046848","GO:0046848","hydroxyapatite binding",0,"0/1283",""
"GO:0046904","GO:0046904","calcium oxalate binding",0,"0/1283",""
"GO:0048038","GO:0048038","quinone binding",0,"0/1283",""
"GO:0050436","GO:0050436","microfibril binding",0,"0/1283",""
"GO:0050825","GO:0050825","ice binding",0,"0/1283",""
"GO:0050840","GO:0050840","extracellular matrix binding",11,"11/1283","ANXA2/SPOCK2/NTN4/DMBT1/ADAMTS15/SPP1/LGALS3/AGRN/ITGB3/PLEKHA2/TGFBI"
"GO:0050997","GO:0050997","quaternary ammonium group binding",4,"4/1283","APOC1/PCYT1B/APOA2/JCHAIN"
"GO:0051192","GO:0051192","prosthetic group binding",0,"0/1283",""
"GO:0051540","GO:0051540","metal cluster binding",0,"0/1283",""
"GO:0070026","GO:0070026","nitric oxide binding",0,"0/1283",""
"GO:0072328","GO:0072328","alkene binding",0,"0/1283",""
"GO:0072341","GO:0072341","modified amino acid binding",13,"13/1283","ANXA2/MGST1/ASAP1/PTGES/ANXA2P2/ANXA13/GSDMD/HSPA8/GSTM3/GSTM1/CD300LF/MARK1/GSDMB"
"GO:0097159","GO:0097159","organic cyclic compound binding",326,"326/1283","MCM3/ANXA2/ACTA2/ZNF532/CDK6/ENO1/EBF4/NPM2/SQLE/BNC1/RPL8/CERS6/TCF7/STK17B/IFT57/HEYL/KIF15/GIMAP6/MVD/CDT1/GPT2/HNF1A/TCF21/PFKFB2/KHDRBS3/ABCG2/TUBA1B/KDR/ENPP1/SPHK1/ACBD7/SP5/GATA3/ITPK1/KLF6/PNP/ESRP1/PAX9/CEBPB/RECQL4/GPER1/OSR2/KLF15/ACVRL1/ACTL6A/MND1/ASCL1/TSHZ3/GIMAP4/FKBP10/LARP6/SDS/TGIF2/RHOBTB2/PAQR7/SOAT1/NUAK1/ZBTB12/ZNF737/ARL4C/APOA2/CDA/DDX3Y/BUB1/CBX2/ACOT7/SPAG1/IER2/MIR23A/ADCY1/THRB/RB1/NMNAT3/ZC3H12A/TKT/CDKN2A/LBR/CREB3L4/RPL13/DUOX1/NFIC/CKB/TBX3/OASL/FMO5/ACSL3/TOP2A/RARA/C4BPA/SSBP2/RASL11B/APOBEC3A/TST/ATP9A/NPM3/PALM3/PYGL/FGFR2/HIF1A/KIF26A/PFKP/ZNF358/CENPX/SRPK1/ZNF521/HKDC1/SOX17/PHKG1/GEM/MEF2C/PGK1/NTRK2/MAT1A/INSR/OVOL2/ACAA2/TRPM2/HELZ2/SSBP4/HR/GRB7/TAP1/RHOH/MSI1/RBM24/BAG2/ATP10B/NFE2/RAB38/ZNF300/HOXB4/ZFP36/RAC2/GLDC/MAF/ABCA2/DLX5/GLIS3/PKDCC/PKM/ZBTB16/DSP/ZEB2/STK38L/MIR196A1/MAGI3/RHOU/DHCR24/SMARCA1/SPR/SKIL/RFC4/PRKCD/EGR1/TBX2/SOX7/MAP3K21/ZNF415/NFIX/MYO5B/RRM1/RRBP1/HUNK/IFI44L/RAB31/ADCY3/FOXC1/TUBB6/NME2/HSD11B2/NUPR1/NT5E/ATP2A3/RRAGD/PIP5K1B/RAB3A/CUBN/ZFY/CERK/SIX4/TNFAIP3/LRP1/PPARG/IQCA1/RYR1/FKBP5/TRPS1/HOXB2/BATF/ISG20/FGFR4/ATP6V1B1/VAX2/PRRX1/ELF4/PIM2/SMC2/KLF4/AKAP1/MAGI1/NOCT/CSAD/LCN2/TMPO/TRNP1/PAQR8/NDN/APOBEC3D/FOXA2/ERBB4/NWD1/RAB42/HSPA1B/HSPA1A/LSM7/ERBB2/KIF26B/HOXB13/DNMT3B/EPHA7/EEF1A1P5/TUBB/LGALS3/SGK1/CYP2E1/SLPI/HOXC11/CDK2/HK3/POMK/CSDC2/IKZF3/IYD/FRK/MLXIPL/JARID2/YWHAZ/HNF4G/SDSL/HSPH1/HES1/JCHAIN/ETNK2/GIMAP8/IRAK2/RNASET2/RPL18A/COL14A1/SNRPB/FOSB/EN1/FGFR3/HSPA8/P2RX7/ITPKA/APP/CYP1B1/ACOX2/KIF5C/IRF5/BST2/ACTN4/KHK/CDC7/GSR/MIR590/SPTLC3/RCAN2/ETV7/RENBP/SMARCA2/ABCD1/ATP8B1/HDAC1/HJURP/HMGN3/MCCC2/HOXA4/KCNJ8/KAT2B/RNF112/TEAD2/ARNTL2/TFPT/DDX58/JAK3/ITPKB/ACTA1/SLC27A3/SOX13/PLA2G1B/MEIS2/RRAS2/ATP13A3/PPARGC1A/AURKA/MPPED2/PDE4A/SPI1/OAS1/FN3K/PLK3/HOXA10/E2F2/RAB23/TRPM4/RPL36/MIR135A1/CEBPD/ELF5/TES/CDK4/MARK1/TOP1MT/RAB32/ASS1/HOXC13/PLAGL1/PFKFB4/ZSCAN18/RAB20/GATA4/STXBP1/VIM/IGF2BP2/MAST1"
"GO:0097243","GO:0097243","flavonoid binding",0,"0/1283",""
"GO:0097367","GO:0097367","carbohydrate derivative binding",174,"174/1283","MCM3/ACTA2/CDK6/RTN4RL1/STK17B/KIF15/GIMAP6/MVD/PFKFB2/ABCG2/TUBA1B/KDR/ENPP1/SPHK1/ACBD7/SPOCK2/ITPK1/PNP/RECQL4/ACVRL1/GIMAP4/RHOBTB2/SOAT1/NUAK1/CD44/ARL4C/CDA/DDX3Y/BUB1/ACOT7/SPAG1/ADCY1/NMNAT3/PODXL2/CLEC3B/CKB/FBN1/NRP2/ACSL3/TOP2A/RASL11B/ATP9A/PALM3/PYGL/FGFR2/KIF26A/PFKP/SRPK1/HKDC1/PHKG1/GEM/PGK1/LIPH/NTRK2/MAT1A/INSR/TRPM2/HELZ2/ADAMTS15/TAP1/RHOH/HAPLN1/ATP10B/RAB38/RAC2/ABCA2/LAYN/PKDCC/PKM/STK38L/MAGI3/RHOU/SMARCA1/RFC4/PRKCD/MAP3K21/MYO5B/RRM1/HUNK/IFI44L/APOE/RAB31/ADCY3/TUBB6/NME2/ATP2A3/RRAGD/PIP5K1B/RAB3A/CERK/LRP1/IQCA1/RYR1/TREM2/CXCL13/FGFR4/ATP6V1B1/CTSB/PTPRC/PIM2/SMC2/MAGI1/TENM1/ERBB4/NWD1/RAB42/HSPA1B/HSPA1A/LIPC/ERBB2/KIF26B/EPHA7/SFRP1/EEF1A1P5/TUBB/SGK1/CDK2/TNFAIP6/HK3/POMK/IYD/FRK/TMEM184A/COL5A3/HSPH1/JCHAIN/ETNK2/GIMAP8/IRAK2/AGRN/FGFR3/HSPA8/P2RX7/ITPKA/APP/KIF5C/ACTN4/KHK/CDC7/RENBP/SMARCA2/ABCD1/ATP8B1/COL5A1/MCCC2/KCNJ8/TLR4/RNF112/MAG/DDX58/JAK3/ITPKB/ACTA1/SLC27A3/RRAS2/ATP13A3/AURKA/MPPED2/PDE4A/OAS1/FN3K/PLK3/RAB23/TNXB/TRPM4/CDK4/MARK1/RAB32/ASS1/PFKFB4/RAB20/GLTP/MAST1/COMP"
"GO:0140272","GO:0140272","exogenous protein binding",11,"11/1283","SERPINB3/DPP4/CD55/ACE2/F11R/CD86/HSPA1B/HSPA1A/NECTIN2/ITGB3/ITGA5"
"GO:0140355","GO:0140355","cargo receptor ligand activity",0,"0/1283",""
"GO:1901363","GO:1901363","heterocyclic compound binding",321,"321/1283","MCM3/ANXA2/ACTA2/ZNF532/CDK6/ENO1/EBF4/NPM2/SQLE/BNC1/RPL8/CERS6/TCF7/STK17B/IFT57/HEYL/KIF15/GIMAP6/MVD/CDT1/GPT2/HNF1A/TCF21/PFKFB2/KHDRBS3/ABCG2/TUBA1B/KDR/ENPP1/SPHK1/ACBD7/SP5/GATA3/ITPK1/KLF6/PNP/ESRP1/PAX9/CEBPB/RECQL4/OSR2/KLF15/ACVRL1/ACTL6A/MND1/ASCL1/TSHZ3/GIMAP4/FKBP10/LARP6/SDS/TGIF2/RHOBTB2/SOAT1/NUAK1/ZBTB12/ZNF737/ARL4C/CDA/DDX3Y/BUB1/CBX2/ACOT7/SPAG1/IER2/MIR23A/ADCY1/THRB/RB1/NMNAT3/ZC3H12A/TKT/CDKN2A/LBR/CREB3L4/RPL13/DUOX1/NFIC/CKB/TBX3/OASL/FMO5/ACSL3/TOP2A/RARA/C4BPA/SSBP2/RASL11B/APOBEC3A/TST/ATP9A/NPM3/PALM3/PYGL/FGFR2/HIF1A/KIF26A/PFKP/ZNF358/CENPX/SRPK1/ZNF521/HKDC1/SOX17/PHKG1/GEM/MEF2C/PGK1/NTRK2/MAT1A/INSR/OVOL2/ACAA2/TRPM2/HELZ2/SSBP4/HR/GRB7/TAP1/RHOH/MSI1/RBM24/BAG2/ATP10B/NFE2/RAB38/ZNF300/HOXB4/ZFP36/RAC2/GLDC/MAF/ABCA2/DLX5/GLIS3/PKDCC/PKM/ZBTB16/DSP/ZEB2/STK38L/MIR196A1/MAGI3/RHOU/DHCR24/SMARCA1/SPR/SKIL/RFC4/PRKCD/EGR1/TBX2/SOX7/MAP3K21/ZNF415/NFIX/MYO5B/RRM1/RRBP1/HUNK/IFI44L/RAB31/ADCY3/FOXC1/TUBB6/NME2/HSD11B2/NUPR1/NT5E/ATP2A3/RRAGD/PIP5K1B/RAB3A/CUBN/ZFY/CERK/SIX4/TNFAIP3/LRP1/PPARG/IQCA1/RYR1/FKBP5/TRPS1/HOXB2/BATF/ISG20/FGFR4/ATP6V1B1/VAX2/PRRX1/ELF4/PIM2/SMC2/KLF4/AKAP1/MAGI1/NOCT/CSAD/LCN2/TMPO/TRNP1/NDN/APOBEC3D/FOXA2/ERBB4/NWD1/RAB42/HSPA1B/HSPA1A/LSM7/ERBB2/KIF26B/HOXB13/DNMT3B/EPHA7/EEF1A1P5/TUBB/LGALS3/SGK1/CYP2E1/SLPI/HOXC11/CDK2/HK3/POMK/CSDC2/IKZF3/IYD/FRK/MLXIPL/JARID2/YWHAZ/HNF4G/SDSL/HSPH1/HES1/JCHAIN/ETNK2/GIMAP8/IRAK2/RNASET2/RPL18A/COL14A1/SNRPB/FOSB/EN1/FGFR3/HSPA8/P2RX7/ITPKA/APP/CYP1B1/ACOX2/KIF5C/IRF5/BST2/ACTN4/KHK/CDC7/GSR/MIR590/SPTLC3/RCAN2/ETV7/RENBP/SMARCA2/ABCD1/ATP8B1/HDAC1/HJURP/HMGN3/MCCC2/HOXA4/KCNJ8/KAT2B/RNF112/TEAD2/ARNTL2/TFPT/DDX58/JAK3/ITPKB/ACTA1/SLC27A3/SOX13/MEIS2/RRAS2/ATP13A3/PPARGC1A/AURKA/MPPED2/PDE4A/SPI1/OAS1/FN3K/PLK3/HOXA10/E2F2/RAB23/TRPM4/RPL36/MIR135A1/CEBPD/ELF5/TES/CDK4/MARK1/TOP1MT/RAB32/ASS1/HOXC13/PLAGL1/PFKFB4/ZSCAN18/RAB20/GATA4/STXBP1/VIM/IGF2BP2/MAST1"
"GO:1901567","GO:1901567","fatty acid derivative binding",6,"6/1283","ACBD7/SOAT1/OXER1/ACOT7/PPARG/S100A8"
"GO:1901681","GO:1901681","sulfur compound binding",31,"31/1283","RTN4RL1/ENPP1/ACBD7/SOAT1/ACOT7/TKT/CLEC3B/FBN1/NRP2/MGST1/FGFR2/LIPH/PTGES/ADAMTS15/APOE/LRP1/CXCL13/FGFR4/PTPRC/TENM1/LIPC/SFRP1/TMEM184A/COL5A3/AGRN/APP/COL5A1/GSTM3/GSTM1/TNXB/COMP"
"GO:1902670","GO:1902670","carbon dioxide binding",0,"0/1283",""
"GO:1904483","GO:1904483","synthetic cannabinoid binding",0,"0/1283",""
"GO:1904493","GO:1904493","tetrahydrofolyl-poly(glutamate) polymer binding",0,"0/1283",""
"GO:1904517","GO:1904517","MgATP(2-) binding",0,"0/1283",""
"GO:1990300","GO:1990300","cellulosome binding",0,"0/1283",""
"GO:0004362","GO:0004362","glutathione-disulfide reductase activity",1,"1/1283","GSR"
"GO:0004601","GO:0004601","peroxidase activity",6,"6/1283","GPX3/DUOX1/MGST1/GPX2/IYD/GSTA1"
"GO:0004784","GO:0004784","superoxide dismutase activity",1,"1/1283","SOD2"
"GO:0004791","GO:0004791","thioredoxin-disulfide reductase activity",0,"0/1283",""
"GO:0032542","GO:0032542","sulfiredoxin activity",0,"0/1283",""
"GO:0045174","GO:0045174","glutathione dehydrogenase (ascorbate) activity",0,"0/1283",""
"GO:0050605","GO:0050605","superoxide reductase activity",0,"0/1283",""
"GO:0051920","GO:0051920","peroxiredoxin activity",0,"0/1283",""
"GO:0004873","GO:0004873","asialoglycoprotein receptor activity",0,"0/1283",""
"GO:0004998","GO:0004998","transferrin receptor activity",0,"0/1283",""
"GO:0005044","GO:0005044","scavenger receptor activity",4,"4/1283","ENPP1/DMBT1/AGER/LRP1"
"GO:0008196","GO:0008196","vitellogenin receptor activity",0,"0/1283",""
"GO:0016964","GO:0016964","alpha-2 macroglobulin receptor activity",1,"1/1283","LRP1"
"GO:0030226","GO:0030226","apolipoprotein receptor activity",1,"1/1283","LRP1"
"GO:0030228","GO:0030228","lipoprotein particle receptor activity",2,"2/1283","LRP1/VLDLR"
"GO:0033568","GO:0033568","lactoferrin receptor activity",0,"0/1283",""
"GO:0061714","GO:0061714","folic acid receptor activity",0,"0/1283",""
"GO:0070287","GO:0070287","ferritin receptor activity",0,"0/1283",""
"GO:0140488","GO:0140488","heme receptor activity",0,"0/1283",""
"GO:0004694","GO:0004694","eukaryotic translation initiation factor 2alpha kinase activity",0,"0/1283",""
"GO:0030371","GO:0030371","translation repressor activity",1,"1/1283","RARA"
"GO:0045183","GO:0045183","translation factor activity, non-nucleic acid binding",0,"0/1283",""
"GO:0090079","GO:0090079","translation regulator activity, nucleic acid binding",2,"2/1283","RARA/EEF1A1P5"
"GO:0000156","GO:0000156","phosphorelay response regulator activity",0,"0/1283",""
"GO:0009927","GO:0009927","histidine phosphotransfer kinase activity",0,"0/1283",""
"GO:0031992","GO:0031992","energy transducer activity",0,"0/1283",""
"GO:0038023","GO:0038023","signaling receptor activity",106,"106/1283","S1PR5/IL17RB/TNFRSF1B/DNER/NRXN2/RTN4RL1/GABRE/SIGMAR1/FPR1/KDR/GPR157/SPHK1/UNC5B/FCER1G/NEO1/ANTXR1/GPER1/ACVRL1/CCR1/S1PR1/STRA6/BDKRB2/ELOVL4/PAQR7/CD44/ITGB8/DMBT1/OXER1/CXCR6/GPR176/GABRB3/AVPR1A/NRP2/CD8A/LRRC19/IFNGR1/FGFR2/TNFRSF11B/LEPR/PLXNA1/GRIK3/NTRK2/LPAR6/INSR/EFNA3/CELSR3/ADGRF4/CNR1/FCRLA/IL13RA2/HCAR2/FAS/NOTCH4/AGER/PIGR/CD247/CLEC7A/CD8B/TNFRSF10B/GPR158/RRBP1/S1PR4/SSTR2/GRIK5/GPR35/CUBN/SLAMF8/LRP1/PTPRE/PPARG/TREM2/FGFR4/FZD6/PTPRC/CD86/VLDLR/KLRB1/PAQR8/OSCAR/GRID1/ERBB4/NOTCH3/NECTIN2/ERBB2/EPHA7/SUCNR1/GPR160/NLGN3/PTPRH/EFNA4/CD3D/OR51E2/FGFR3/P2RX7/PDGFRL/ADGRF1/LGR5/TLR4/CRIM1/ITGB3/IL2RB/CX3CR1/PTPRD/SORT1/RAMP1/GPR87"
"GO:0030533","GO:0030533","triplet codon-amino acid adaptor activity",0,"0/1283",""
"GO:0030674","GO:0030674","protein-macromolecule adaptor activity",21,"21/1283","DLG5/VAMP8/MAPK8IP2/BICD2/TRIM17/SH2B2/AKAP6/FLRT3/PIK3R1/OBSL1/VAMP2/SOCS2/GAS2L3/SORBS1/SPAG9/TRIM22/JCHAIN/COL14A1/HSPA8/SERINC1/NAPB"
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity",14,"14/1283","ARHGEF10L/ARHGEF2/PLEKHG4B/TIAM1/FGD1/CYTH3/VAV1/BCAR3/NET1/ECT2/VAV3/PLEKHG6/RALGPS2/DOCK3"
"GO:0016247","GO:0016247","channel regulator activity",14,"14/1283","NRXN2/VAMP8/SCN1B/SRI/CACNB3/INAFM2/GEM/PIAS3/SGK1/ITPR1/FGF12/PKP2/DPP6/KCNMB1"
"GO:0030234","GO:0030234","enzyme regulator activity",101,"101/1283","PROS1/ANXA2/PAPLN/NCAPH/PKIA/APOC1/CKS2/PHACTR1/SPOCK2/ARHGEF10L/CAMK2N2/BMP2/ARHGAP26/RARRES1/SPINK2/SERPINB3/SERPINB13/APOA2/SH3RF2/PCSK1N/CDKN2A/IGF2/CCNJL/IQGAP2/PPP1R1B/ASAP1/SIPA1L3/PPP1R16A/TIMP1/DTX3L/CDKN2B/ANXA2P2/PPP1R14D/RHOH/BAG2/PIK3R1/TNFAIP8/RAC2/VSIR/ABCA2/ZEB2/PRKCD/SOCS2/ARHGAP29/SPINT1/APOE/SPRED1/NUPR1/ATP2A3/WDR91/HACD3/PPP2R2C/RAB3A/TFPI2/SERPINA4/TPX2/DNAJB1/PI3/LLGL1/RASA3/ERRFI1/KLF4/BIN1/ECT2/TXNIP/SPINK5/SOCS3/SERPINB2/MMP24/ARHGAP21/ASAP3/CTSC/TBC1D2/TBC1D14/LGALS3/RAP1GAP2/SLPI/MMP16/MBIP/HSPH1/TESC/APP/GCHFR/BST2/ARHGAP11A/VAV3/RCAN2/PPP2R2B/PLEKHG6/RENBP/SERPINF1/CSTA/KAT2B/CRIM1/CXCL1/DEPDC1/CCNB1/CD109/CDK4/DLC1/A2M"
"GO:0030545","GO:0030545","receptor regulator activity",48,"48/1283","CMTM7/NTS/NAMPT/IL24/FGF18/BMP2/INHA/IL32/DPP4/IGF2/FBN1/LY6E/TNFRSF11B/TIMP1/FLRT3/TTR/LIF/TYMP/SCGB3A1/CXCL2/WNT9A/SEMA6D/GDF15/CXCL14/SPP1/IL11/VGF/CXCL13/IL1RN/CSPG5/PDGFD/CXCL12/NBL1/EPHA7/LGALS3/WNT5A/FGF12/SEMA3C/HAMP/WNT7B/SEMA3A/APP/SEMA4G/LEFTY1/CXCL1/ADM2/GDF10/MRAP2"
"GO:0097690","GO:0097690","iron ion transmembrane transporter inhibitor activity",0,"0/1283",""
"GO:0140110","GO:0140110","transcription regulator activity",115,"115/1283","ENO1/EBF4/BNC1/TCF7/HEYL/HNF1A/TCF21/SP5/GATA3/KLF6/PAX9/CEBPB/KLF15/ACTL6A/ASCL1/TSHZ3/TGIF2/ZBTB12/ZNF737/IER2/THRB/CREB3L4/NFIC/DTX1/TBX3/RARA/HIF1A/ZNF358/ZNF521/SOX17/VGLL1/MEF2C/BCL9/OVOL2/HELZ2/PCBD1/HR/NFE2/ZNF300/HOXB4/MAF/DLX5/GLIS3/ZBTB16/ZEB2/SKIL/EGR1/TBX2/SOX7/ZNF415/NFIX/FOXC1/NME2/NUPR1/ZFY/LPXN/SIX4/NR0B2/DNAJB1/PPARG/TRPS1/HOXB2/BATF/VAX2/PRRX1/ELF4/KLF4/NCOA7/NDN/MAML2/FOXA2/HSPA1A/PDLIM1/HOXB13/DNMT3B/PIAS3/HOXC11/TRIM22/NMI/IKZF3/MLXIPL/JARID2/HNF4G/HES1/CITED1/FOSB/CD3D/EN1/IRF5/ACTN4/ETV7/SMARCA2/HDAC1/HOXA4/KAT2B/TEAD2/ARNTL2/SOX13/MEIS2/PPARGC1A/PIR/SPI1/ID1/LDB2/HOXA10/E2F2/FHL5/CEBPD/ID4/ELF5/HOXC13/PLAGL1/ZSCAN18/GATA4/PARP10"
"GO:0140416","GO:0140416","DNA-binding transcription factor inhibitor activity",0,"0/1283",""
"GO:0016530","GO:0016530","metallochaperone activity",0,"0/1283",""
"GO:0032977","GO:0032977","membrane insertase activity",0,"0/1283",""
"GO:0097163","GO:0097163","sulfur carrier activity",0,"0/1283",""
"GO:0140132","GO:0140132","iron-sulfur cluster carrier activity",0,"0/1283",""
"GO:0140414","GO:0140414","phosphopantetheine-dependent carrier activity",0,"0/1283",""
"GO:0000155","GO:0000155","phosphorelay sensor kinase activity",0,"0/1283",""
"GO:0005034","GO:0005034","osmosensor activity",0,"0/1283",""
"GO:0019826","GO:0019826","oxygen sensor activity",0,"0/1283",""
"GO:0035991","GO:0035991","nitric oxide sensor activity",0,"0/1283",""
"GO:0061891","GO:0061891","calcium ion sensor activity",0,"0/1283",""
"GO:0070027","GO:0070027","carbon monoxide sensor activity",0,"0/1283",""
"GO:0097063","GO:0097063","cadmium ion sensor activity",0,"0/1283",""
"GO:0097077","GO:0097077","copper ion sensor activity",0,"0/1283",""
"GO:0106219","GO:0106219","zinc ion sensor activity",0,"0/1283",""
"GO:0106254","GO:0106254","lipid sensor activity",0,"0/1283",""
"GO:0140442","GO:0140442","peroxide sensor activity",0,"0/1283",""
"GO:0140482","GO:0140482","iron sensor activity",0,"0/1283",""
"GO:0140311","GO:0140311","protein sequestering activity",0,"0/1283",""
"GO:0140319","GO:0140319","receptor decoy activity",0,"0/1283",""
"GO:0140487","GO:0140487","metal ion sequestering activity",0,"0/1283",""
"GO:0000497","GO:0000497","DNA template activity",0,"0/1283",""
"GO:0140490","GO:0140490","microtubule nucleator activity",0,"0/1283",""
