"","ID","Description","Count","GeneRatio","geneID"
"GO:0044237","GO:0044237","cellular metabolic process",374,"374/677","HOXA11/RHBDD2/CRLF1/ALDH3B1/MGST1/ETV7/KDM5D/NLRP2/HSD17B6/TYMP/VIM/ARNTL2/STAP1/LTBP1/KCNQ1/FOXC1/GALC/CYFIP2/SERPINB3/SOAT1/RPL18/CA11/GPC1/SPI1/IDI1/PFN2/ASNS/PPP2R2C/RARB/NFKB2/MOXD1/MEF2C/LRP2/ATP8B1/SMARCD3/TRAF5/EFR3B/MAPRE3/MGST2/HSD17B2/NOX4/GNAS/AURKA/EBF4/OAS1/PEBP1/GADD45B/SERPIND1/GGT5/HMOX1/CBX7/PDGFB/MYH9/CERK/GZMB/SIX4/PAPLN/DHRS2/NFATC4/PABPC1L/DOK5/BIRC7/SMAD7/ELF4/USP11/PORCN/SRPX2/ARMCX3/RUBCNL/NME3/FA2H/MCM4/RASAL3/ETHE1/CADM4/DLX5/PTN/WNT2/HSPB1/NUDT1/PCOLCE/PLOD3/GLIS3/PALD1/SFXN3/NPM3/GALK1/HOXB6/ENO3/RASD1/ALDH3A1/CRYAB/CCND1/FOLR1/APOC3/IL10RA/NDUFS8/CHKA/POU2AF1/P3H3/RASAL1/VNN1/PERP/QKI/NUDT12/RBP1/COL7A1/CISH/AADAC/PLCH1/IFIH1/BCL9/PRRX1/MAD2L2/IVNS1ABP/RGS4/RARRES1/ELL2/GDA/PHF19/NEK6/DUSP4/TNFRSF10B/SORBS3/PTK2B/EPHX2/TSHZ3/ECHDC2/PLBD1/CSTA/AMD1/PLP1/NMI/SLPI/GPCPD1/TGM3/FOXA2/SNRPB/CITED1/ID1/A4GALT/PLVAP/LSM7/ACTN4/MCCC2/CHSY1/NR0B2/SPINK5/SWAP70/MICAL2/LOXL2/EDEM1/MEIS2/HNF1A/OASL/DTX1/CD36/EPHA7/EHF/CD63/ACTL6A/GALNT5/GATA4/SKIL/DAB2IP/TLR4/BAAT/RPL35/BCL2L10/GCHFR/BCAR3/FNBP1L/CYP1B1/SLC5A6/EMILIN1/CYP2C8/MYOF/LOXL4/CH25H/LMTK3/CBLC/PKLR/OSR1/PAM/GFRA3/PLA2G7/PLPPR1/ST8SIA6/THRSP/ADAMTS12/QDPR/NR3C2/PID1/CHST9/TIAM1/SH3RF2/HKDC1/HK1/CD109/UBE2L6/GLYATL2/AIFM1/MAPK13/B3GNT7/MPV17L/BUB1B/DUSP23/RCAN1/PPP1R16A/COX7A1/PGAP3/FDXR/ITGA5/EN1/SPATA18/ZC3H12A/KLF15/CAMK2N2/MELTF/ABLIM2/CDC25A/ETNPPL/PITX2/HMGB2/CA3/ALDH7A1/COX6C/OSR2/TP53INP1/PDP1/PSIP1/SYK/MID1IP1/AMN/PPP1R14D/SPINT1/AVPR1A/CKB/LARP6/PLEKHF1/SMPD1/MOGAT2/SEC11C/TBC1D16/CA4/RPL13/CYP2S1/PPP1R14A/SPINT2/PSCA/BDKRB2/RHOH/COL3A1/ADAM9/LDLRAD4/IL7R/PKIG/NSG1/BUB1/DCXR/LDB2/MUC3A/CHD3/SERPINA6/RNF150/FOS/HAS2/HS6ST2/PKIA/TPPP/ISG20/MBOAT1/ID4/BSG/CARNS1/SLFN11/CCL19/CYP7B1/OVOL1/RARG/PLK3/DPY19L1/SPTBN2/PIFO/MSRB3/ADCY6/CMKLR1/SH3PXD2B/FZD4/NUPR1/B3GNT5/FOXC2/TCIM/MAMSTR/SHMT1/PARP10/ZHX2/OPLAH/FOXE1/AURKB/RRS1/DPM3/CYC1/FUCA1/OXTR/TMEM102/ZNF467/SOX2/PYCR1/AFMID/GPC6/TMEM119/CHST6/MX2/UPP1/CBX6/PTP4A3/PROS1/CDCA2/WT1/USP18/TMEM106A/INPP5J/IL3RA/TCN2/IRS2/INSIG1/PDE2A/LILRB4/MAPT/SERPINA11/ZNF395/TMPRSS6/ENTPD5/MITF/DNER/WNT7B/ZNF626/ENTPD8/LRRK2/CLDN4/GM2A/FLNA/FAM3C/SLC39A10/LAGE3/SERTAD1/SULT1A2/SERPINB2/SVIP/CSF2RA/PEG3/ASPH/NRARP/RPL39/SNORD104/SNORA73B/SNORA5C/SNORD6/RNU6-8/RNU4-2/CHML/PDE7A/LBH/REPIN1/ANG/AQP1/MIF/ADH1C/ECSCR/SCARNA13/EID1/CTSO/SNORD116-4"
"GO:0044238","GO:0044238","primary metabolic process",361,"361/677","HOXA11/RHBDD2/CRLF1/ALDH3B1/MASP2/ETV7/KDM5D/NLRP2/HSD17B6/TYMP/VIM/ARNTL2/STAP1/LTBP1/PRSS8/NRIP2/KCNQ1/FOXC1/GALC/CYFIP2/SERPINB3/SOAT1/F7/RPL18/GPC1/SPI1/IDI1/PFN2/ASNS/PPP2R2C/RARB/NFKB2/MEF2C/LRP2/ATP8B1/SMARCD3/TRAF5/EFR3B/MAPRE3/MGST2/HSD17B2/NOX4/GNAS/AURKA/EBF4/OAS1/PEBP1/GADD45B/SERPIND1/GGT5/HMOX1/CBX7/PDGFB/MYH9/CERK/GZMB/SIX4/PAPLN/DHRS2/NFATC4/PABPC1L/DOK5/BIRC7/SMAD7/ELF4/USP11/PORCN/ARMCX3/RUBCNL/NME3/FA2H/MCM4/RASAL3/CADM4/DLX5/PTN/WNT2/HSPB1/NUDT1/PCOLCE/PLOD3/GLIS3/PALD1/LIPA/NPM3/GALK1/HOXB6/ENO3/RASD1/CRYAB/CCND1/APOC3/CHKA/POU2AF1/P3H3/RASAL1/PERP/QKI/NUDT12/RBP1/COL7A1/CISH/AADAC/PLCH1/APC2/IFIH1/BCL9/PRRX1/MAD2L2/IVNS1ABP/RGS4/RARRES1/ELL2/GDA/PHF19/NEK6/DUSP4/TNFRSF10B/SORBS3/PTK2B/EPHX2/TSHZ3/ECHDC2/PLBD1/CSTA/AMD1/PLP1/NMI/SLPI/GPCPD1/TGM3/FOXA2/SNRPB/CITED1/ID1/A4GALT/PLVAP/LSM7/ACTN4/MCCC2/CHSY1/NR0B2/SPINK5/SWAP70/MICAL2/LOXL2/EDEM1/MEIS2/HNF1A/OASL/DTX1/CD36/EPHA7/EHF/ACTL6A/GALNT5/GATA4/SKIL/IL1RN/DAB2IP/TLR4/BAAT/RPL35/BCL2L10/BCAR3/CYP1B1/SLC3A1/EMILIN1/CYP2C8/MYOF/LOXL4/CH25H/LMTK3/CBLC/PKLR/LBR/OSR1/PAM/GFRA3/PLA2G7/TNFRSF21/PLPPR1/ST8SIA6/THRSP/ADAMTS12/QDPR/NR3C2/TMPRSS11D/PID1/CHST9/TIAM1/SH3RF2/HKDC1/HK1/CD109/UBE2L6/GLYATL2/AIFM1/MAPK13/B3GNT7/BUB1B/DUSP23/RCAN1/PPP1R16A/PGAP3/FDXR/ITGA5/EN1/SPATA18/ZC3H12A/KLF15/CAMK2N2/MELTF/ABLIM2/CDC25A/ETNPPL/PITX2/HMGB2/ALDH7A1/OSR2/TP53INP1/PDP1/PSIP1/SYK/MID1IP1/PPP1R14D/SPINT1/AVPR1A/LARP6/SMPD1/MOGAT2/CYB5R2/SEC11C/RPL13/CYP2S1/PPP1R14A/SPINT2/PSCA/BDKRB2/RHOH/BMP1/COL3A1/ADAM9/LDLRAD4/IL7R/PKIG/NSG1/BUB1/DCXR/LDB2/MUC3A/CHD3/SERPINA6/RNF150/FOS/HAS2/HS6ST2/PKIA/TPPP/ISG20/MBOAT1/ID4/CARNS1/SLFN11/CCL19/CYP7B1/OVOL1/RARG/PLK3/DPY19L1/SPTBN2/MSRB3/ADCY6/SLC16A11/CMKLR1/FZD4/NUPR1/B3GNT5/FOXC2/TCIM/MAMSTR/SHMT1/DPP7/PARP10/ZHX2/FOXE1/AURKB/RRS1/DPM3/CYC1/FUCA1/OXTR/TMEM102/ZNF467/SOX2/PYCR1/AFMID/GPC6/TMEM119/CHST6/UPP1/CBX6/PTP4A3/PROS1/CDCA2/WT1/USP18/TMEM106A/INPP5J/IL3RA/IRS2/INSIG1/PDE2A/LILRB4/MAPT/SERPINA11/ZNF395/TMPRSS6/ENTPD5/MITF/DNER/WNT7B/ZNF626/ENTPD8/LRRK2/CLDN4/GM2A/FLNA/FAM3C/SLC39A10/CASP4/LAGE3/SERTAD1/SULT1A2/SERPINB2/SVIP/CSF2RA/PEG3/ASPH/NRARP/RPL39/SNORD104/SNORA73B/SNORA5C/SNORD6/RNU6-8/RNU4-2/CHML/PDE7A/CFI/LBH/REPIN1/ANG/AQP1/MIF/ADH1C/ECSCR/SCARNA13/EID1/CTSO/SNORD116-4"
"GO:0044281","GO:0044281","small molecule metabolic process",99,"99/677","ALDH3B1/TYMP/SOAT1/CA11/IDI1/ASNS/MOXD1/LRP2/ATP8B1/MGST2/NOX4/OAS1/GGT5/PDGFB/RUBCNL/NME3/FA2H/NUDT1/PLOD3/SFXN3/GALK1/ENO3/FOLR1/APOC3/CHKA/VNN1/QKI/NUDT12/RBP1/PLCH1/GDA/PTK2B/EPHX2/ECHDC2/AMD1/PLP1/FOXA2/MCCC2/CHSY1/NR0B2/CD36/BAAT/CYP1B1/SLC5A6/CYP2C8/MYOF/CH25H/PKLR/LBR/PAM/PLA2G7/QDPR/PID1/CHST9/HKDC1/HK1/GLYATL2/B3GNT7/FDXR/CA3/ALDH7A1/PDP1/SYK/MID1IP1/AMN/AVPR1A/CKB/SMPD1/MOGAT2/CA4/CYP2S1/DCXR/HAS2/BSG/CARNS1/CYP7B1/ADCY6/NUPR1/SHMT1/PARP10/CYC1/FUCA1/PYCR1/AFMID/CHST6/UPP1/INPP5J/TCN2/IRS2/INSIG1/PDE2A/ENTPD5/ENTPD8/LRRK2/FAM3C/SULT1A2/PDE7A/MIF/ADH1C"
"GO:0045730","GO:0045730","respiratory burst",0,"0/677",""
"GO:0046034","GO:0046034","ATP metabolic process",12,"12/677","GALK1/ENO3/NDUFS8/PKLR/PID1/HKDC1/HK1/COX7A1/COX6C/NUPR1/CYC1/ENTPD5"
"GO:0051189","GO:0051189","prosthetic group metabolic process",0,"0/677",""
"GO:0055114","GO:0055114","oxidation-reduction process",51,"51/677","ALDH3B1/MGST1/KDM5D/HSD17B6/MOXD1/MGST2/HSD17B2/NOX4/GNAS/HMOX1/DHRS2/NFATC4/RUBCNL/FA2H/ETHE1/PLOD3/ENO3/ALDH3A1/NDUFS8/P3H3/ECHDC2/TMX4/MICAL2/LOXL2/CYP1B1/CYP2C8/LOXL4/CH25H/PKLR/LBR/PAM/PLA2G7/QDPR/PID1/HK1/AIFM1/FRRS1/COX7A1/FDXR/ALDH7A1/COX6C/CYB5R2/CYP2S1/DCXR/CYP7B1/MSRB3/CYC1/PYCR1/IRS2/ASPH/ADH1C"
"GO:0070085","GO:0070085","glycosylation",9,"9/677","PLOD3/GALNT5/ST8SIA6/B3GNT7/MUC3A/DPY19L1/B3GNT5/DPM3/ENTPD5"
"GO:0070988","GO:0070988","demethylation",2,"2/677","KDM5D/CYP2C8"
"GO:0071704","GO:0071704","organic substance metabolic process",392,"392/677","HOXA11/RHBDD2/CRLF1/ALDH3B1/MGST1/MASP2/ETV7/KDM5D/NLRP2/HSD17B6/TYMP/VIM/ARNTL2/STAP1/LTBP1/PRSS8/NRIP2/KCNQ1/FOXC1/GALC/CYFIP2/SERPINB3/SOAT1/F7/RPL18/GPC1/SPI1/IDI1/PFN2/ASNS/PPP2R2C/RARB/NFKB2/MOXD1/MEF2C/LRP2/ATP8B1/SMARCD3/TRAF5/EFR3B/MAPRE3/MGST2/HSD17B2/NOX4/GNAS/AURKA/EBF4/OAS1/PEBP1/GADD45B/SERPIND1/GGT5/HMOX1/CBX7/PDGFB/MYH9/CERK/GZMB/SIX4/PAPLN/DHRS2/NFATC4/PABPC1L/DOK5/BIRC7/SMAD7/ELF4/USP11/PORCN/ARMCX3/RUBCNL/NME3/FA2H/MCM4/RASAL3/ETHE1/CADM4/DLX5/PTN/WNT2/HSPB1/NUDT1/PCOLCE/PLOD3/GLIS3/PALD1/LIPA/NPM3/GALK1/HOXB6/ENO3/RASD1/ALDH3A1/CRYAB/CCND1/FOLR1/APOC3/CHKA/POU2AF1/P3H3/RASAL1/BTN3A3/VNN1/PERP/QKI/NUDT12/RBP1/COL7A1/CISH/AADAC/PLCH1/APC2/IFIH1/BCL9/PRRX1/MAD2L2/IVNS1ABP/RGS4/RARRES1/ELL2/GDA/PHF19/NEK6/DUSP4/TNFRSF10B/SORBS3/PTK2B/EPHX2/TSHZ3/ECHDC2/PLBD1/CSTA/AMD1/PLP1/NMI/SLPI/GPCPD1/TGM3/FOXA2/SNRPB/CITED1/ID1/A4GALT/PLVAP/LSM7/ACTN4/MCCC2/CHSY1/NR0B2/SPINK5/SWAP70/MICAL2/LOXL2/EDEM1/MEIS2/HNF1A/OASL/DTX1/CD36/HILPDA/EPHA7/EHF/CD63/ACTL6A/GALNT5/GATA4/SKIL/IL1RN/DAB2IP/TLR4/BAAT/RPL35/BCL2L10/BCAR3/CYP1B1/SLC5A6/SLC3A1/EMILIN1/CYP2C8/MYOF/LOXL4/CH25H/LMTK3/CBLC/PKLR/LBR/OSR1/PAM/GFRA3/PLA2G7/TNFRSF21/PLPPR1/ST8SIA6/THRSP/ADAMTS12/QDPR/NR3C2/TMPRSS11D/PID1/CHST9/TIAM1/SH3RF2/HKDC1/HK1/CD109/UBE2L6/GLYATL2/AIFM1/MAPK13/B3GNT7/BUB1B/DUSP23/F11R/RCAN1/PPP1R16A/PGAP3/FDXR/ITGA5/ACTG2/EN1/SPATA18/ZC3H12A/KLF15/CAMK2N2/MELTF/ABLIM2/CDC25A/ETNPPL/PITX2/HMGB2/ALDH7A1/OSR2/TP53INP1/PDP1/PSIP1/SYK/SVEP1/MID1IP1/AMN/PPP1R14D/SPINT1/AVPR1A/CKB/LARP6/SMPD1/MOGAT2/CYB5R2/SEC11C/TBC1D16/RPL13/CYP2S1/PPP1R14A/SPINT2/PSCA/BDKRB2/RHOH/BMP1/COL3A1/ADAM9/LDLRAD4/IL7R/PKIG/NSG1/BUB1/DCXR/LDB2/MUC3A/CHD3/SERPINA6/RNF150/FOS/HAS2/HS6ST2/PKIA/TPPP/ISG20/MBOAT1/ID4/BSG/IL16/IL17D/AFF1/CARNS1/SLFN11/CCL19/CYP7B1/OVOL1/RARG/PLK3/DPY19L1/SPTBN2/MSRB3/ADCY6/SLC16A11/SLC26A9/IL20RB/CMKLR1/SH3PXD2B/FZD4/NUPR1/B3GNT5/FOXC2/TCIM/MAMSTR/SHMT1/DPP7/PARP10/ZHX2/OPLAH/FOXE1/AURKB/RRS1/DPM3/CYC1/FUCA1/OXTR/TMEM102/ZNF467/SOX2/CADM1/PYCR1/AFMID/GPC6/TMEM119/CHST6/MX2/UPP1/CBX6/LRRC19/PTP4A3/PROS1/CDCA2/WT1/USP18/TMEM106A/INPP5J/IL3RA/TCN2/IRS2/INSIG1/MIR22HG/PDE2A/LILRB4/MAPT/SERPINA11/ZNF395/TMPRSS6/ENTPD5/MITF/DNER/WNT7B/ZNF626/ENTPD8/LRRK2/CLDN4/GM2A/FLNA/FAM3C/SLC39A10/CASP4/LAGE3/SERTAD1/SULT1A2/SERPINB2/SVIP/CSF2RA/PEG3/ASPH/NRARP/RPL39/MIRLET7D/SNORD104/SNORA73B/SNORA5C/SNORD6/RNU6-8/RNU4-2/CHML/PDE7A/CFI/LBH/S1PR3/REPIN1/ANG/AQP1/MIF/ADH1C/ECSCR/SCARNA13/EID1/CTSO/SNORD116-4"
"GO:1901049","GO:1901049","atropine metabolic process",0,"0/677",""
"GO:1901275","GO:1901275","tartrate metabolic process",0,"0/677",""
"GO:1901286","GO:1901286","iron-sulfur-molybdenum cofactor metabolic process",0,"0/677",""
"GO:1901902","GO:1901902","tyrocidine metabolic process",0,"0/677",""
"GO:1902421","GO:1902421","hydrogen metabolic process",0,"0/677",""
"GO:1990845","GO:1990845","adaptive thermogenesis",8,"8/677","GNAS/ID1/CD36/TLR4/SYK/CMKLR1/FOXC2/OXTR"
"GO:0043610","GO:0043610","regulation of carbohydrate utilization",0,"0/677",""
"GO:0000075","GO:0000075","cell cycle checkpoint",8,"8/677","AURKA/CCND1/MAD2L2/BUB1B/BUB1/PLK3/AURKB/KNTC1"
"GO:0000920","GO:0000920","septum digestion after cytokinesis",0,"0/677",""
"GO:0001775","GO:0001775","cell activation",66,"66/677","ALDH3B1/MGST1/STAP1/SERPINB3/SPI1/STXBP2/NFKB2/MEF2C/GNAS/MFNG/HMOX1/PDGFB/MYH9/DHRS2/SMAD7/ELF4/TNFSF13B/RASAL3/HSPB1/POU2AF1/SELPLG/VNN1/MAD2L2/PTK2B/IL13RA2/SLPI/CD93/SPINK5/SWAP70/DTX1/CD36/CD63/TLR4/EMILIN1/TNFRSF21/MS4A1/F11R/ZC3H12A/SYK/RHOH/COL3A1/ADAM9/IL7R/CCL19/RAB37/SELP/IL20RB/TCIM/DPP7/FUCA1/JAG2/TMEM106A/IRS2/LILRB4/MAPT/LRRK2/GM2A/FLNA/SLC39A10/SVIP/NRARP/TRBC2/IGHG4/IGHG2/IGHV3-64/MIF"
"GO:0001906","GO:0001906","cell killing",7,"7/677","STAP1/STXBP2/GZMB/SYK/IL7R/CADM1/KRT6A"
"GO:0006276","GO:0006276","plasmid maintenance",0,"0/677",""
"GO:0006457","GO:0006457","protein folding",5,"5/677","HSPB1/CRYAB/GNAZ/HSPA4L/ENTPD5"
"GO:0006903","GO:0006903","vesicle targeting",2,"2/677","FOLR1/COL7A1"
"GO:0006928","GO:0006928","movement of cell or subcellular component",109,"109/677","VIM/STAP1/KCNQ1/FOXC1/SERPINB3/F7/GPC1/PFN2/RAP1GAP/MEF2C/NOX4/HMOX1/PDGFB/MYH9/SIX4/DOK5/SMAD7/SRPX2/CADM4/DLX5/PTN/HSPB1/UNC5B/FOLR1/SELPLG/ARHGDIB/APC2/MIIP/TNFRSF10B/PTK2B/XG/VASP/ID1/PLVAP/ACTN4/SWAP70/LOXL2/BICDL1/EPHA7/CD63/GATA4/GYPC/TMOD1/DAB2IP/FNBP1L/CYP1B1/EMILIN1/CH25H/FRMD6/MYO1F/RHOB/GFRA3/DCDC2/PLA2G7/ADAMTS12/SEMA3D/CABYR/TIAM1/SH3RF2/F11R/STC1/ITGA5/ZC3H12A/PLXNB1/PITX2/HMGB2/TP53INP1/SYK/TUB/TPM4/SPINT2/RHOH/COL3A1/ADAM9/LDLRAD4/LDB2/ALCAM/HAS2/BSG/IL16/CCL19/CYP7B1/SPTBN2/SELP/PODN/CMKLR1/FOXC2/FOXE1/RCC2/TMEM102/SPATA13/GPC6/PTP4A3/PROS1/SEMA4B/IRS2/BICD2/CXCR3/MAPT/MITF/DNER/LRRK2/CLDN4/FLNA/IGLV2-14/ANG/IGKV1-17/IGKV1-16/MIF"
"GO:0006949","GO:0006949","syncytium formation",4,"4/677","MYH9/MYOF/CD109/ADAM9"
"GO:0007017","GO:0007017","microtubule-based process",25,"25/677","MAPRE3/AURKA/MYH9/SPAG1/HSPB1/CRYAB/APC2/NEK6/LLGL1/BICDL1/TACC2/CABYR/MID1IP1/TUB/TUBA1C/CHD3/TPPP/PLK3/AURKB/INPP5J/GAS2L1/BICD2/MAPT/HEPACAM2/FLNA"
"GO:0007034","GO:0007034","vacuolar transport",2,"2/677","RHOB/LRRK2"
"GO:0007049","GO:0007049","cell cycle",52,"52/677","FHL1/FOXC1/ASNS/SMARCD3/MAPRE3/AURKA/GADD45B/PDGFB/MYH9/MCM4/CCND1/MAD2L2/MIIP/NEK6/LLGL1/MEIS2/SKIL/DAB2IP/TACC2/RHOB/MAPK13/BUB1B/CDC25A/TP53INP1/GEM/DYNLT3/TUBA1C/TTYH1/BUB1/CHD3/PKIA/TPPP/ID4/SLFN11/OVOL1/PLK3/NUPR1/TCIM/AURKB/RRS1/RCC2/SOX2/MX2/KNTC1/CDCA2/GAS2L1/HEPACAM2/FLNA/SERTAD1/SYCE1L/MIF/EID1"
"GO:0007059","GO:0007059","chromosome segregation",10,"10/677","MAD2L2/NEK6/BUB1B/GEM/BUB1/AURKB/RRS1/RCC2/CDCA2/SYCE1L"
"GO:0007154","GO:0007154","cell communication",268,"268/677","RHBDD2/CRLF1/SYN1/RHOBTB2/KDM5D/TYMP/VIM/STAP1/RTN4R/LTBP1/KCNQ1/FOXC1/CYFIP2/SERPINB3/F7/GPC1/SPI1/NUCB2/PFN2/ASNS/FERMT2/RAP1GAP/STXBP2/RARB/NFKB2/MEF2C/LRP2/FYB1/TRAF5/COL16A1/NOX4/GNAS/AURKA/OAS1/PEBP1/GADD45B/MFNG/KDELR3/RASL10A/HMOX1/PDGFB/MYH9/GZMB/NFATC4/DOK5/BIRC7/SMAD7/PORCN/TNFSF13B/RASAL3/CADM4/DLX5/PTN/WNT2/HSPB1/NUDT1/UNC5B/RASD1/CRYAB/CCND1/FOLR1/APOC3/IL10RA/ASIC1/RASAL1/ARHGDIB/BTN3A3/VNN1/PERP/CISH/PLCH1/APC2/IFIH1/BCL9/PRRX1/MAD2L2/IVNS1ABP/RGS4/NEK6/DUSP4/TNFRSF10B/SORBS3/PTK2B/TSHZ3/IL13RA2/PLP1/NMI/ARHGAP40/FOXA2/CITED1/ID1/GNAZ/PLVAP/ACTN4/CHSY1/LLGL1/NR0B2/RHPN2/EDEM1/HNF1A/OASL/DTX1/CD36/HILPDA/EPHA7/CD63/ACTL6A/GATA4/SKIL/IL1RN/DAB2IP/TLR4/BCL2L10/BCAR3/CYP1B1/EMILIN1/MYOF/SSTR1/CBLC/RHOB/KCNMB1/GFRA3/DCDC2/TNFRSF21/PLPPR1/BTBD11/ADAMTS12/NR3C2/PID1/SEMA3D/TIAM1/SH3RF2/CD109/RAB11FIP1/AIFM1/MAPK13/MS4A1/MPV17L/F11R/STC1/RCAN1/ITGA5/GRIK3/ZC3H12A/PLXNB1/HMGB2/TNFRSF11B/TP53INP1/GEM/SYK/SVEP1/AVPR1A/PLEKHF1/TMEM100/SMPD1/TUB/CACNB3/TMEM145/PSCA/BDKRB2/RHOH/BMP1/COL3A1/ADAM9/LDLRAD4/IL7R/PKIG/NSG1/GJB1/CLIC3/CTNND2/MUC3A/CHD3/MYRIP/ALCAM/FOS/KRT19/DLK2/ISG20/BSG/IL16/IL17D/CCL19/CYP7B1/RARG/EGFL7/PLK3/GPR160/SPTBN2/SELP/ADCY6/PHLDA3/IL20RB/CMKLR1/FZD4/NUPR1/FOXC2/METRNL/TCIM/LY6H/FIBIN/AURKB/RRS1/RCC2/OXTR/FRAT2/TMEM102/SOX2/CADM1/GPC6/MX2/UPP1/LRRC19/PTP4A3/JAG2/USP18/SORCS2/TMEM106A/SEMA4B/IL3RA/GAS2L1/IRS2/INSIG1/ARHGAP30/PDE2A/CXCR3/LILRB4/MAPT/TMPRSS6/ENTPD5/MITF/LYPD6/BCAM/DNER/WNT7B/FAM83G/RALGAPA2/LRRK2/GJB3/HLA-DQA1/FLNA/FAM3C/SLC39A10/CASP4/SERPINB2/CSF2RA/NRARP/HLA-DRB5/CHML/PDE7A/INSYN1/MT1M/IGLV2-14/TRBV6-5/TRBV20-1/TRBC2/IGHG4/IGHG2/LBH/S1PR3/LTB4R/ANG/IGHV3-64/IGKV1-17/AQP1/IGKV1-16/MIF/PCDHB16"
"GO:0007155","GO:0007155","cell adhesion",85,"85/677","CYFIP2/FERMT2/COL16A1/GNAS/MYH9/SMAD7/SRPX2/TNFSF13B/RASAL3/CADM4/PTN/HSPB1/MPDZ/FOLR1/SELPLG/ARHGDIB/COL12A1/VNN1/PERP/COL7A1/MAD2L2/SORBS3/PTK2B/CSTA/XG/FOXA2/CD93/ID1/ACTN4/SPINK5/SWAP70/LOXL2/DTX1/CD36/EPHA7/CD63/IL1RN/CYP1B1/EMILIN1/CDH24/RHOB/TNFRSF21/ADAMTS12/TIAM1/F11R/ITGA5/ZC3H12A/MELTF/PLXNB1/MICALL2/SYK/SVEP1/TTYH1/SPINT2/RHOH/TNXB/COL3A1/ADAM9/IL7R/CTNND2/ALCAM/HAS2/BSG/CCL19/EGFL7/SELP/IL20RB/FZD4/FOXC2/RCC2/TMEM102/SOX2/CADM1/GPC6/CLDN6/JAG2/THBS2/CXCR3/LILRB4/BCAM/WNT7B/CLDN4/FLNA/NRARP/PCDHB16"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",10,"10/677","RHOBTB2/MYH9/PTK2B/LLGL1/RHOB/SPINT2/RHOH/CCL19/WNT7B/AQP1"
"GO:0007165","GO:0007165","signal transduction",249,"249/677","RHBDD2/CRLF1/RHOBTB2/KDM5D/TYMP/VIM/STAP1/RTN4R/LTBP1/FOXC1/CYFIP2/SERPINB3/F7/GPC1/SPI1/NUCB2/ASNS/FERMT2/RAP1GAP/RARB/NFKB2/MEF2C/LRP2/FYB1/TRAF5/COL16A1/NOX4/GNAS/AURKA/OAS1/PEBP1/GADD45B/MFNG/KDELR3/RASL10A/HMOX1/PDGFB/MYH9/GZMB/NFATC4/DOK5/BIRC7/SMAD7/PORCN/TNFSF13B/RASAL3/CADM4/DLX5/PTN/WNT2/HSPB1/UNC5B/RASD1/CRYAB/CCND1/FOLR1/APOC3/IL10RA/ASIC1/RASAL1/ARHGDIB/BTN3A3/VNN1/PERP/CISH/PLCH1/APC2/IFIH1/BCL9/PRRX1/MAD2L2/IVNS1ABP/RGS4/NEK6/DUSP4/TNFRSF10B/SORBS3/PTK2B/IL13RA2/PLP1/NMI/ARHGAP40/CITED1/ID1/GNAZ/PLVAP/ACTN4/CHSY1/LLGL1/NR0B2/RHPN2/EDEM1/OASL/DTX1/CD36/EPHA7/CD63/ACTL6A/GATA4/SKIL/IL1RN/DAB2IP/TLR4/BCL2L10/BCAR3/CYP1B1/EMILIN1/MYOF/SSTR1/CBLC/RHOB/GFRA3/DCDC2/TNFRSF21/PLPPR1/BTBD11/ADAMTS12/NR3C2/PID1/SEMA3D/TIAM1/SH3RF2/CD109/AIFM1/MAPK13/MS4A1/MPV17L/F11R/STC1/RCAN1/ITGA5/GRIK3/ZC3H12A/PLXNB1/HMGB2/TNFRSF11B/TP53INP1/GEM/SYK/SVEP1/AVPR1A/PLEKHF1/TMEM100/SMPD1/TUB/CACNB3/TMEM145/PSCA/BDKRB2/RHOH/BMP1/COL3A1/ADAM9/LDLRAD4/IL7R/PKIG/NSG1/CLIC3/CTNND2/MUC3A/CHD3/ALCAM/FOS/KRT19/DLK2/ISG20/BSG/IL16/IL17D/CCL19/CYP7B1/RARG/EGFL7/PLK3/GPR160/SPTBN2/SELP/ADCY6/PHLDA3/IL20RB/CMKLR1/FZD4/NUPR1/FOXC2/METRNL/TCIM/LY6H/FIBIN/AURKB/RRS1/RCC2/OXTR/FRAT2/TMEM102/SOX2/GPC6/MX2/LRRC19/PTP4A3/JAG2/USP18/SORCS2/TMEM106A/SEMA4B/IL3RA/IRS2/INSIG1/ARHGAP30/PDE2A/CXCR3/LILRB4/MAPT/TMPRSS6/ENTPD5/MITF/LYPD6/BCAM/DNER/WNT7B/FAM83G/RALGAPA2/LRRK2/HLA-DQA1/FLNA/FAM3C/SLC39A10/CASP4/SERPINB2/CSF2RA/NRARP/HLA-DRB5/CHML/PDE7A/INSYN1/MT1M/IGLV2-14/TRBV6-5/TRBV20-1/TRBC2/IGHG4/IGHG2/LBH/S1PR3/LTB4R/IGHV3-64/IGKV1-17/AQP1/IGKV1-16/MIF"
"GO:0007272","GO:0007272","ensheathment of neurons",13,"13/677","TYMP/GALC/GPC1/RARB/FA2H/PTN/QKI/PLP1/TNFRSF21/LGI4/TPPP/ID4/RARG"
"GO:0008037","GO:0008037","cell recognition",11,"11/677","FOLR1/CD36/TNFRSF21/TUB/BSG/CCL19/CADM1/TRBC2/IGHG4/IGHG2/IGHV3-64"
