"","ID","Description","Count","GeneRatio","geneID"
"GO:0006949","GO:0006949","syncytium formation",6,"6/1283","SCGB3A1/GDF15/CAPN2/TREM2/RIPOR2/CD109"
"GO:0007017","GO:0007017","microtubule-based process",41,"41/1283","STMN2/IFT57/KIF15/PKD2/TUBA1B/BICD2/ARHGEF2/SPAG1/DPCD/HIF1A/KIF26A/NDC80/BICDL1/OBSL1/STIL/GAS2L3/FAM107A/ADCY3/TUBB6/TPX2/LLGL1/DEFB1/HSPA1B/HSPA1A/ARHGAP21/ERBB2/DYNC1I1/TUBB/CDK2/SYNE2/HSPA8/APP/KIF5C/MREG/KAT2B/CCNB1/AURKA/CCDC8/PLK3/WASF1/MARK1"
"GO:0007034","GO:0007034","vacuolar transport",9,"9/1283","DTX3L/LRP1/BIN1/CLU/HSPA1A/HSPA8/VPS37D/LYST/SORT1"
"GO:0007049","GO:0007049","cell cycle",106,"106/1283","MCM3/CDK6/NPM2/KIF15/NCAPH/PKIA/CDT1/PKD2/TUBA1B/CKS2/SPHK1/KNTC1/GATA3/CDKN3/ARHGEF2/GPER1/FBXO6/MND1/ASCL1/BMP2/INHA/BUB1/RB1/CDKN2A/IGF2/GADD45G/TBX3/CCNJL/TOP2A/RARA/FGFR2/CENPX/GEM/TP53INP1/NDC80/HYAL1/CDKN2B/INSR/OBSL1/STIL/LIF/RHOU/DHCR24/SKIL/RFC4/PRKCD/WNT9A/RRM1/PLPP2/CGREF1/FAM107A/FOXC1/TUBB6/NUPR1/RRAGD/RASSF4/LGMN/TPX2/MIS18A/TNFAIP3/LLGL1/KLHDC8B/PTPRC/PIM2/SMC2/KLF4/BIN1/ECT2/PTP4A1/TRNP1/TXNIP/HSPA1B/HSPA1A/SFRP1/TUBB/CDK2/NEDD9/MLXIPL/SLC39A5/WNT5A/HES1/HSPA8/GDPD5/APP/CDC7/GJC2/MIR590/MAD2L2/EPB41L2/HJURP/KAT2B/CEP55/RNF112/MEIS2/CCNB1/NCAPG/AURKA/CCDC8/PLK3/E2F2/REEP4/ID4/CDK4/PLAGL1/PHLDA1/PSMB8"
"GO:0007059","GO:0007059","chromosome segregation",18,"18/1283","NCAPH/CDT1/BUB1/BEX4/RB1/TOP2A/CENPX/SRPK1/GEM/NDC80/MIS18A/KLHDC8B/SMC2/ECT2/MAD2L2/HJURP/CCNB1/NCAPG"
"GO:0007154","GO:0007154","cell communication",541,"541/1283","CMTM7/S1PR5/ANXA2/BNIP3/IL17RB/CA8/TNFRSF1B/DNER/CDK6/ENO1/ASB2/PLPP1/DMTN/NRXN2/RASSF9/TMEM14A/TCF7/GABRE/STK17B/PORCN/IFT57/HEYL/DLG5/SIGMAR1/SHC3/NTS/FPR1/CMAHP/BCL2L10/HNF1A/TCF21/PFKFB2/PKD2/CASQ2/VAMP8/KDR/MAPK8IP2/SOD2/GPR157/ENPP1/SPHK1/CYFIP2/TRAF1/UNC5B/SCN1B/SRI/ARHGEF10L/NTN4/NAMPT/GATA3/BTN3A1/CHGA/IL24/ITPK1/FCER1G/NEO1/MUC2/SCAMP5/ESRP1/CEBPB/FGF18/ARHGEF2/GPER1/ACVRL1/HHLA2/UGCG/CCR1/ACTL6A/ASCL1/TSHZ3/S1PR1/BMP2/BDKRB2/IGFBP4/INHA/ARHGAP26/TGIF2/PCDH17/RHOBTB2/CD83/IL32/PAQR7/SERPINB3/DPP4/NUAK1/CD44/ITGB8/CADM4/OXER1/CDA/SIRPG/NDRG1/CD55/CXCR6/TIAM1/BSG/SH3RF2/SH2B2/MIR23A/FGD1/CADPS2/PKP1/PCSK1N/ADCY1/SLC7A11/THRB/GNB4/RB1/ZC3H12A/CDKN2A/SFTPD/CREB3L4/TRIP10/PRRT2/IGF2/CACNB3/GPR176/DUOX1/GABRB3/AVPR1A/FBN1/GADD45G/MFSD2A/DTX1/TBX3/OASL/NRP2/IQGAP2/RARA/PPP1R1B/RASL11B/CAP2/RASSF5/CD8A/TSKU/PTP4A3/LRRC19/SIPA1L3/PALM3/IFNGR1/FRZB/DTX4/VSNL1/FGFR2/HIF1A/KIF26A/CLIC3/PLAT/NCALD/GDAP1/JPH1/SLC39A14/AGPAT2/SRPK1/INPP5F/PCDH1/LY6E/TNFRSF11B/SOX17/LRP2/TIMP1/GEM/MEF2C/LEPR/TP53INP1/BCL9/PLXNA1/GRIK3/DTX3L/CDKN2B/NTRK2/PTGES/AKAP6/LPAR6/IGHV3-43/S100A7/INSR/EFNA3/FLRT3/OVOL2/ACAA2/TRPM2/PXK/IFITM3/GRB7/STAC2/HTRA1/RHOH/JAM3/CELSR3/CYTH3/SHISA2/ADGRF4/PIK3R1/CNR1/TTR/STIL/RAB38/FCRLA/IL13RA2/HCAR2/ZFP36/RAC2/LIF/FAS/TYMP/DLX5/NOTCH4/AGER/HPN/MPZ/PIGR/UNC93B1/ASB13/CD247/DSP/ZEB2/SCGB3A1/IGKC/STK38L/VAMP2/CLEC7A/CD8B/MAGI3/CXCL2/RHOU/DHCR24/PHLPP1/SYTL4/TNFRSF10B/GPR158/SKIL/RFC4/PRKCD/SOCS2/EGR1/USP9Y/BTBD11/TBX2/SOX7/MAP3K21/WNT9A/BTN3A3/JSRP1/S1PR4/SSTR2/VAV1/PLPP2/GNG4/SEMA6D/OLFM1/BCAR3/HUNK/GDF15/ARHGAP29/LSP1/APOE/SPRED1/FAM107A/ADCY3/FOXC1/PDCD1LG2/NME2/DUSP8/NUPR1/HILPDA/HAVCR2/ATP2A3/GRIK5/RRAGD/MGLL/GPR35/HACD3/SH2D2A/COL15A1/RASSF4/SHB/PIP5K1B/RAB3A/KCNJ3/LGMN/PLEK2/LPXN/F11R/TPX2/TNFAIP3/CXCL14/NR0B2/LRP1/PTPRE/PPARG/TENM2/SPP1/LLGL1/SORBS1/NET1/SPTBN2/APCDD1L/EPS8L3/TRPS1/TREM2/IL11/VGF/IFITM1/BATF/CXCL13/ISG20/RASA3/FGFR4/ATP6V1B1/ERRFI1/VAX2/PRRX1/DEFB1/FZD6/CTHRC1/CTSB/PTPRC/PIM2/KLF4/IL1RN/CLU/AKAP1/MAGI1/CSPG5/LCN2/CD86/ECT2/GSN/DUSP4/VLDLR/GCNT2/TENM1/KLRB1/SASH1/RIPOR2/SPAG9/IGHV1-69D/TXNIP/TMEM64/PDGFD/PAQR8/OSCAR/NDN/DCBLD2/COL4A6/SOCS3/SERPINB2/MAML2/GRID1/GNG8/FOXA2/DTX3/ERBB4/NOTCH3/RAB42/CXCL12/HSPA1B/HSPA1A/KAZALD1/COL4A5/ARHGAP21/UACA/PLCB2/NECTIN2/ERBB2/AFDN/CTSC/NBL1/MDFIC/EPHA7/SUCNR1/SFRP1/GPR160/CA2/GSDMD/NLGN3/ITPR3/PIAS3/CHSY1/LGALS3/RAP1GAP2/SGK1/CDK2/TRIM22/G0S2/TNFAIP6/NMI/CALB2/IRS2/NEDD9/FRK/MLXIPL/YWHAZ/DNAJB9/MBIP/AMOTL2/ITPR1/SLC39A5/WNT5A/BCHE/FGF12/HES1/IGKV1-5/PKP2/EFNA4/FAM83F/CAVIN3/IRAK2/AGRN/SEMA3C/HAMP/WNT7B/SEMA3A/CITED1/CD3D/OR51E2/SNX25/GZMB/FGFR3/HSPA8/P2RX7/GDPD5/EFS/ITPKA/APP/CYP1B1/AMOTL1/IRF5/BST2/ACTN4/IGHV3-66/PDGFRL/C1QTNF1/GJC2/IGHV1-69/BAMBI/IGHV3-73/SEMA4G/ZDHHC2/GJB1/SELENOM/ARHGAP11A/VAV3/MIR590/IGKV5-2/RCAN2/WIF1/ADGRF1/ASB9/MAD2L2/MYORG/RALGPS2/HDAC1/HMGN3/LAMA5/RHPN2/BEX5/PTPRN/KCND2/LEFTY1/SORBS3/KAT2B/LGR5/TLR4/CRIM1/CXCL1/PLPPR1/CEP55/CDC42EP1/ADM2/APOL3/TEAD2/SLC44A4/MAG/TFPT/KANK1/DDX58/SH3GL2/JAK3/DEPDC1/CYTL1/ITPKB/S100A8/PLA2G1B/CCNB1/RRAS2/PPARGC1A/ITGB3/AURKA/IL2RB/TRIM9/DOCK3/PDE4A/SPI1/CLDN18/OAS1/MPV17L/ID1/NAPB/IGHV2-70D/PLK3/E2F2/WASF1/RAB23/CX3CR1/PLEKHF1/TRPM4/CD109/ITGA5/MIR135A1/MAGEA3/CD300LF/CEBPD/GDF10/PTPRD/MRAP2/SORT1/CD63/TESPA1/CDK4/SESN1/MARK1/PLP2/DLC1/SRPX/KCNN2/A2M/F7/RAMP1/PLP1/KCNMB1/CPLX2/PLAGL1/GATA4/STXBP1/GPR87/VIM/PSMB8/MAST1/COMP"
"GO:0007155","GO:0007155","cell adhesion",179,"179/1283","ANXA2/CDK6/DMTN/NRXN2/SRPX2/DLG5/KDR/CYFIP2/SPOCK2/SCN1B/NTN4/GATA3/NEO1/ANTXR1/PNP/CEBPB/MICALL2/ACVRL1/HHLA2/CCR1/MELTF/S1PR1/BMP2/COL6A1/PCDH17/CD83/IL32/DPP4/NUAK1/CD44/ITGB8/CADM4/SIRPG/CD55/TIAM1/BSG/CLDN8/PKP1/ARG2/SLC7A11/ASTN2/PODXL2/ZC3H12A/CDKN2A/SFTPD/IGF2/FBN1/DTX1/NRP2/RARA/TRO/SIGLEC1/PCDH1/PLXNA1/HYAL1/FLRT3/RHOH/JAM3/CELSR3/CYTH3/CD96/PIK3R1/HAPLN1/OBSL1/RAC2/LIF/SLAMF7/VSIR/NOTCH4/AGER/MPZ/ZBTB16/DSP/COL26A1/PRKCD/VAV1/CGREF1/FAM107A/PARVA/PDCD1LG2/NME2/NTM/HAVCR2/NT5E/COL15A1/LPXN/F11R/LRP1/TENM2/SPP1/SORBS1/FUT4/PODXL/CXCL13/CD99L2/PTPRC/KLF4/IL1RN/MAGI1/CSPG5/CD86/GSN/GCNT2/TENM1/RIPOR2/SPINK5/HAS2/COL4A6/FOXA2/MMP24/CDHR2/CXCL12/PDLIM1/NECTIN2/CLCA2/COL6A2/ERBB2/AFDN/KIF26B/EPHA7/SFRP1/EGFL6/NLGN3/LGALS3/TNFAIP6/EMILIN2/NEDD9/COL12A1/COL5A3/WNT5A/HSPH1/HES1/PKP2/FUT3/WNT7B/COL14A1/TESC/EFS/APP/CYP1B1/ACTN4/C1QTNF1/ZDHHC2/ADAM19/VAV3/MAD2L2/COL5A1/LAMA5/SORBS3/CSTA/TROAP/CDC42EP1/MAG/KANK1/IBSP/JAK3/ITPKB/SOX13/S100A8/ITGB3/CD84/CLDN18/ID1/PLEKHA2/ADAM22/CX3CR1/TNXB/ITGA5/PTPRD/CD63/TESPA1/DLC1/SRPX/ASS1/TGFBI/CLDN16/STXBP1/MPDZ/COMP"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",25,"25/1283","DLG5/GATA3/ARHGEF2/RHOBTB2/CAP2/SIPA1L3/NDC80/RHOH/JAM3/CYTH3/RAC2/CLIC4/PARVA/LLGL1/GSN/RIPOR2/PDLIM1/KIF26B/AMOTL2/WNT5A/HES1/WNT7B/AMOTL1/UST/KANK1"
"GO:0007165","GO:0007165","signal transduction",495,"495/1283","CMTM7/S1PR5/ANXA2/BNIP3/IL17RB/CA8/TNFRSF1B/DNER/CDK6/ENO1/ASB2/PLPP1/DMTN/NRXN2/RASSF9/TMEM14A/TCF7/GABRE/STK17B/PORCN/IFT57/HEYL/DLG5/SIGMAR1/SHC3/NTS/FPR1/CMAHP/BCL2L10/TCF21/PKD2/CASQ2/KDR/MAPK8IP2/SOD2/GPR157/ENPP1/SPHK1/CYFIP2/TRAF1/UNC5B/SRI/ARHGEF10L/NAMPT/GATA3/BTN3A1/CHGA/IL24/ITPK1/FCER1G/NEO1/MUC2/ESRP1/CEBPB/FGF18/ARHGEF2/GPER1/ACVRL1/HHLA2/UGCG/CCR1/ACTL6A/ASCL1/S1PR1/BMP2/BDKRB2/IGFBP4/INHA/ARHGAP26/TGIF2/RHOBTB2/CD83/IL32/PAQR7/SERPINB3/NUAK1/CD44/ITGB8/CADM4/OXER1/CDA/SIRPG/NDRG1/CD55/CXCR6/TIAM1/BSG/SH3RF2/SH2B2/MIR23A/FGD1/PKP1/PCSK1N/ADCY1/THRB/GNB4/RB1/ZC3H12A/CDKN2A/SFTPD/CREB3L4/TRIP10/IGF2/CACNB3/GPR176/DUOX1/GABRB3/AVPR1A/FBN1/GADD45G/DTX1/OASL/NRP2/IQGAP2/RARA/PPP1R1B/RASL11B/CAP2/RASSF5/CD8A/TSKU/PTP4A3/LRRC19/SIPA1L3/PALM3/IFNGR1/FRZB/DTX4/FGFR2/HIF1A/KIF26A/CLIC3/PLAT/NCALD/JPH1/SLC39A14/AGPAT2/SRPK1/INPP5F/LY6E/TNFRSF11B/SOX17/LRP2/TIMP1/GEM/MEF2C/LEPR/TP53INP1/BCL9/PLXNA1/GRIK3/DTX3L/CDKN2B/NTRK2/PTGES/AKAP6/LPAR6/IGHV3-43/S100A7/INSR/EFNA3/FLRT3/OVOL2/ACAA2/TRPM2/IFITM3/GRB7/STAC2/HTRA1/RHOH/CELSR3/CYTH3/SHISA2/ADGRF4/PIK3R1/CNR1/TTR/STIL/RAB38/FCRLA/IL13RA2/HCAR2/ZFP36/RAC2/LIF/FAS/TYMP/DLX5/NOTCH4/AGER/HPN/PIGR/UNC93B1/ASB13/CD247/ZEB2/SCGB3A1/IGKC/STK38L/CLEC7A/CD8B/MAGI3/CXCL2/RHOU/DHCR24/PHLPP1/TNFRSF10B/GPR158/SKIL/RFC4/PRKCD/SOCS2/EGR1/USP9Y/BTBD11/TBX2/SOX7/MAP3K21/WNT9A/BTN3A3/JSRP1/S1PR4/SSTR2/VAV1/PLPP2/GNG4/SEMA6D/OLFM1/BCAR3/HUNK/GDF15/ARHGAP29/LSP1/APOE/SPRED1/ADCY3/FOXC1/PDCD1LG2/NME2/DUSP8/NUPR1/HAVCR2/ATP2A3/GRIK5/RRAGD/MGLL/GPR35/HACD3/SH2D2A/COL15A1/RASSF4/SHB/PIP5K1B/LGMN/PLEK2/LPXN/F11R/TPX2/TNFAIP3/CXCL14/NR0B2/LRP1/PTPRE/PPARG/TENM2/SPP1/LLGL1/SORBS1/NET1/SPTBN2/APCDD1L/EPS8L3/TRPS1/TREM2/IL11/VGF/IFITM1/BATF/CXCL13/ISG20/RASA3/FGFR4/ATP6V1B1/ERRFI1/VAX2/PRRX1/DEFB1/FZD6/CTHRC1/CTSB/PTPRC/PIM2/KLF4/IL1RN/CLU/AKAP1/MAGI1/CSPG5/LCN2/CD86/ECT2/GSN/DUSP4/VLDLR/GCNT2/TENM1/KLRB1/SASH1/RIPOR2/SPAG9/IGHV1-69D/TXNIP/TMEM64/PDGFD/PAQR8/OSCAR/NDN/DCBLD2/COL4A6/SOCS3/SERPINB2/MAML2/GRID1/GNG8/DTX3/ERBB4/NOTCH3/RAB42/CXCL12/HSPA1B/HSPA1A/KAZALD1/COL4A5/ARHGAP21/UACA/PLCB2/NECTIN2/ERBB2/AFDN/CTSC/NBL1/MDFIC/EPHA7/SUCNR1/SFRP1/GPR160/CA2/NLGN3/ITPR3/PIAS3/CHSY1/LGALS3/RAP1GAP2/SGK1/CDK2/TRIM22/G0S2/TNFAIP6/NMI/IRS2/NEDD9/FRK/MLXIPL/YWHAZ/DNAJB9/MBIP/AMOTL2/ITPR1/SLC39A5/WNT5A/FGF12/HES1/IGKV1-5/EFNA4/FAM83F/CAVIN3/IRAK2/AGRN/SEMA3C/HAMP/WNT7B/SEMA3A/CITED1/CD3D/OR51E2/SNX25/GZMB/FGFR3/HSPA8/P2RX7/GDPD5/EFS/ITPKA/APP/CYP1B1/AMOTL1/IRF5/BST2/ACTN4/IGHV3-66/PDGFRL/C1QTNF1/IGHV1-69/BAMBI/IGHV3-73/SEMA4G/ARHGAP11A/VAV3/MIR590/IGKV5-2/RCAN2/WIF1/ADGRF1/ASB9/MAD2L2/MYORG/RALGPS2/HDAC1/LAMA5/RHPN2/BEX5/PTPRN/LEFTY1/SORBS3/KAT2B/LGR5/TLR4/CRIM1/CXCL1/PLPPR1/CEP55/CDC42EP1/ADM2/APOL3/TEAD2/TFPT/KANK1/DDX58/SH3GL2/JAK3/DEPDC1/CYTL1/ITPKB/S100A8/PLA2G1B/CCNB1/RRAS2/PPARGC1A/ITGB3/AURKA/IL2RB/DOCK3/PDE4A/SPI1/CLDN18/OAS1/MPV17L/ID1/IGHV2-70D/PLK3/E2F2/WASF1/RAB23/CX3CR1/PLEKHF1/TRPM4/CD109/ITGA5/MIR135A1/MAGEA3/CD300LF/CEBPD/GDF10/PTPRD/MRAP2/SORT1/CD63/TESPA1/CDK4/SESN1/MARK1/PLP2/DLC1/SRPX/A2M/F7/RAMP1/PLP1/PLAGL1/GATA4/GPR87/VIM/PSMB8/MAST1/COMP"
"GO:0007272","GO:0007272","ensheathment of neurons",19,"19/1283","TNFRSF1B/NDRG1/RARA/NTRK2/JAM3/TYMP/ABCA2/MPZ/NCMAP/GAL3ST1/CLU/ERBB2/CTSC/GALC/ABCD1/MAG/ADAM22/ID4/PLP1"
"GO:0008037","GO:0008037","cell recognition",22,"22/1283","BSG/IGHV3-43/CELSR3/CNR1/CRTAC1/IGKC/CLEC7A/NTM/HAVCR2/IGHV1-69D/PRF1/NDN/LGALS3/YWHAZ/FUT3/SEMA3A/APP/IGHV3-66/IGHV1-69/IGHV3-73/LY6K/IGHV2-70D"
"GO:0008219","GO:0008219","cell death",203,"203/1283","BNIP3/TNFRSF1B/ENO1/SUSD6/TMEM14A/TCF7/STK17B/IFT57/DLG5/SIGMAR1/BCL2L10/MIEN1/KDR/MAPK8IP2/SOD2/SPHK1/CYFIP2/TRAF1/UNC5B/NAMPT/GATA3/CHGA/IL24/ITPK1/FCER1G/CEBPB/ARHGEF2/GPER1/ASCL1/BMP2/BDKRB2/SERPINB13/CD44/DHRS2/BUB1/NDRG1/TIAM1/SH3RF2/FGD1/PKP1/ARG2/SLC7A11/THRB/RB1/ZC3H12A/CDKN2A/GABRB3/GADD45G/TBX3/TOP2A/RARA/RASSF5/FRZB/PYGL/FGFR2/HIF1A/KCNMA1/TNFRSF11B/LRP2/TIMP1/MEF2C/TP53INP1/NTRK2/ACAA2/PIK3R1/TNFAIP8/PPL/CNR1/STIL/HCAR2/ZFP36/KRT17/FAS/HPN/PKM/ZBTB16/DSP/CLEC7A/MAGI3/DHCR24/PHLPP1/TNFRSF10B/SKIL/PRKCD/SOCS2/EGR1/SOX7/WNT9A/SLC25A27/VAV1/OLFM1/APOE/GZMM/FOXC1/NME2/NUPR1/ATP2A3/GRIK5/SHB/CAPN2/LGMN/CAPN13/SIX4/TPX2/TNFAIP3/LRP1/PPARG/PI3/NET1/TRPS1/TREM2/SPRR1A/CTSB/PTPRC/PIM2/KLF4/BIN1/CLU/LCN2/ECT2/GSN/NCOA7/TXNIP/PRF1/SPINK5/SOCS3/SERPINB2/ERBB4/CXCL12/HSPA1B/HSPA1A/UACA/FCMR/CTSC/EPHA7/SPRR1B/SFRP1/GSDMD/LGALS3/SGK1/GZMA/G0S2/IRS2/IKZF3/YWHAZ/PTPRH/ITPR1/WNT5A/PKP2/GIMAP8/SEMA3A/CITED1/GZMH/EN1/GZMB/FGFR3/P2RX7/APP/CYP1B1/ACOX2/IRF5/ACTN4/VAV3/MIR590/PPP2R2B/HDAC1/CARD6/SERPINF1/CSTA/TLR4/SDF2L1/RNF112/TEAD2/MAG/TFPT/JAK3/ITPKB/S100A8/PLA2G1B/RRAS2/PPARGC1A/AURKA/IL2RB/SPI1/MPV17L/ID1/PLK3/E2F2/CX3CR1/PLEKHF1/ITGA5/KRT5/MAGEA3/SORT1/CDK4/DLC1/SRPX/PLAGL1/GATA4/STXBP1/PHLDA1/GSDMB/COMP"
"GO:0008283","GO:0008283","cell population proliferation",201,"201/1283","ANXA2/TNFRSF1B/LIPA/CDK6/PLPP1/SQLE/BNC1/TCF7/IFT57/DLG5/MVD/PKD2/CKS2/KDR/SOD2/SPHK1/NAMPT/GATA3/BTN3A1/CDKN3/IL24/PNP/CEBPB/FGF18/ARHGEF2/GPER1/OSR2/ACVRL1/HHLA2/ASCL1/S1PR1/BMP2/IGFBP4/INHA/RARRES1/SERPINB3/DPP4/NUAK1/CADM4/DHRS2/SIRPG/BUB1/NDRG1/CD55/TIAM1/MIR23A/BEX4/ARG2/SLC7A11/RB1/CDKN2A/SFTPD/IGF2/ACE2/AVPR1A/TBX3/NRP2/RARA/RASSF5/CEND1/FRZB/FGFR2/HIF1A/SOX17/LRP2/TIMP1/MEF2C/LEPR/TP53INP1/FBXO2/HYAL1/CDKN2B/NTRK2/PTGES/INSR/OVOL2/HTRA1/HOXB4/ZFP36/RAC2/LIF/VSIR/DLX5/AGER/HPN/ZBTB16/ZEB2/SCGB3A1/CLEC7A/DHCR24/PRKCD/EGR1/TBX2/SOX7/WNT9A/RRM1/SSTR2/SLC25A27/CGREF1/SPINT1/APOE/FOXC1/PDCD1LG2/NME2/NUPR1/HILPDA/HAVCR2/SH2D2A/LGMN/SIX4/TNFAIP3/LRP1/PPARG/TREM2/IL11/IFITM1/FGFR4/ERRFI1/PRRX1/ELF4/FZD6/CTHRC1/PTPRC/PIM2/KLF4/CLU/CD86/GCNT2/TENM1/TRNP1/TXNIP/PDGFD/HAS2/NDN/ERBB4/NOTCH3/CXCL12/HSPA1B/HSPA1A/ERBB2/SFRP1/LGALS3/SGK1/CDK2/MMP16/IRS2/IKZF3/FRK/MLXIPL/JARID2/SLC39A5/WNT5A/BCHE/HES1/FUT3/WNT7B/CITED1/ROMO1/OR51E2/FGFR3/TESC/P2RX7/APP/CYP1B1/BST2/CDC7/GJC2/BAMBI/VAV3/MIR590/CPB2/SMARCA2/FMC1/HDAC1/LAMA5/SERPINF1/PTPRN/KAT2B/LGR5/TLR4/CXCL1/KANK1/JAK3/ITPKB/PLA2G1B/MEIS2/CCNB1/PPARGC1A/ITGB3/ID1/CX3CR1/TRPM4/CD109/ID4/TES/CDK4/DLC1/SRPX/TGFBI/PARP10/COMP"
"GO:0010118","GO:0010118","stomatal movement",0,"0/1283",""
"GO:0010496","GO:0010496","intercellular transport",0,"0/1283",""
"GO:0016037","GO:0016037","light absorption",0,"0/1283",""
"GO:0016049","GO:0016049","cell growth",64,"64/1283","IL17RB/ENO1/ENPP1/SPHK1/CYFIP2/ACVRL1/IGFBP4/CDA/TIAM1/MIR23A/RB1/CDKN2A/AVPR1A/MFSD2A/NRP2/FRZB/KIF26A/SOX17/PLXNA1/HYAL1/AKAP6/FLRT3/KRT17/HPN/ZEB2/SCGB3A1/SOCS2/GNG4/SEMA6D/OLFM1/APOE/FAM107A/LRP1/PPARG/SPP1/NET1/NDN/DCBLD2/CDHR2/CXCL12/HSPA1B/HSPA1A/KAZALD1/ERBB2/EPHA7/SFRP1/NLGN3/SGK1/WNT5A/SEMA3C/HAMP/SEMA3A/APP/BST2/SEMA4G/SMARCA2/MAD2L2/SLC44A4/MAG/SH3GL2/S100A8/AURKA/WASF1/GATA4"
"GO:0016192","GO:0016192","vesicle-mediated transport",182,"182/1283","PROS1/ANXA2/TNFRSF1B/DNER/DMTN/RASSF9/KIF15/FPR1/APOC1/VAMP8/LPCAT1/ENPP1/SPHK1/CYFIP2/CHGA/FCER1G/SCAMP5/PNP/BICD2/MICALL2/CCR1/LHFPL2/C4BPB/PCDH17/RHOBTB2/SERPINB3/CD44/DMBT1/ARL4C/APOA2/CDA/SIRPG/CRISP3/CD55/CADPS2/PKP1/ADCY1/CLEC3B/SFTPD/TRIP10/PRRT2/IGF2/MFSD2A/ACSL3/IQGAP2/RARA/C4BPA/MGST1/ATP9A/VSNL1/PYGL/KIF26A/TAGLN2/SIGLEC1/NCALD/AGPAT2/INPP5F/MAGED2/LRP2/TIMP1/LEPR/DTX3L/IGHV3-43/S100A7/INSR/TRPM2/TAP1/RHOH/CYTH3/PIK3R1/CNR1/TTR/RAB38/IL13RA2/RAC2/ABCA2/AGER/PIGR/PKDCC/PKM/LAPTM4B/CD247/DSP/IGKC/VAMP2/CLEC7A/RHOU/SYTL4/PRKCD/MYO5B/VAV1/APOE/AMN/RAB31/NME2/WDR91/GRIK5/RAB3A/CUBN/SERPINA4/LRP1/PPARG/LLGL1/SPTBN2/TREM2/CTSB/PTPRC/BIN1/LYPLA1/CLU/CSPG5/SEC24D/LCN2/GSN/STOM/VLDLR/S100P/SPAG9/IGHV1-69D/OSCAR/HSPA1B/HSPA1A/CTSC/DYNC1I1/GSDMD/TUBB/NLGN3/TBC1D14/LGALS3/SLPI/TNFAIP6/HK3/FRK/WNT5A/HSPH1/IGKV1-5/JCHAIN/NEU1/RNASET2/HSPA8/P2RX7/APP/FNBP1L/BST2/ACTN4/IGHV3-66/SLCO4C1/IGHV1-69/IGHV3-73/ZDHHC2/VAV3/IGKV5-2/RUBCNL/DNAJC6/VPS37D/TLR4/CXCL1/SH3GL2/LYST/S100A8/ITGB3/IL2RB/TRIM9/CD84/NAPB/IGHV2-70D/WASF1/C2/CD109/CD300LF/CLEC12A/SORT1/CD63/SRPX/A2M/F7/RAB32/RAMP1/CPLX2/RAB20/STXBP1/NAPRT"
"GO:0016458","GO:0016458","gene silencing",12,"12/1283","MIR3142HG/MIR23A/ZC3H12A/ZFP36/NOTCH4/MIR616/MIR196A1/PPARG/CDK2/MIR590/NUP210/MIR135A1"
"GO:0019725","GO:0019725","cellular homeostasis",90,"90/1283","BNIP3/FPR1/ABCG2/PKD2/CASQ2/GPR157/MCOLN3/ENPP1/SRI/HAAO/GPER1/KLF15/CCR1/S1PR1/BDKRB2/SLC4A11/CD55/CXCR6/TIAM1/CACNB3/CKB/AVPR1A/VSNL1/HIF1A/JPH1/SLC39A14/HKDC1/KCNMA1/CIB2/AKAP6/LPAR6/TRPM2/PIK3R1/CNR1/RAB38/RAC2/ABCA2/AGER/CLIC4/RFC4/JSRP1/S1PR4/SLC25A27/APOE/NME2/ATP2A3/GRIK5/GPR35/SLAMF8/LRP1/RYR1/CXCL13/RASA3/ATP6V1B1/PTPRC/LCN2/TMEM64/FOXA2/CXCL12/CA2/ITPR3/KCNJ2/CALB2/HK3/IRS2/MLXIPL/SLC4A4/LRRC8A/ITPR1/SLC39A5/WNT5A/HAMP/P2RX7/APP/C1QTNF1/CD52/GSR/CPB2/HMGN3/SERPINF1/PTPRN/S100A8/PLA2G1B/ATP13A3/PPARGC1A/CX3CR1/TRPM4/CLDN16/RAB20/GATA4"
"GO:0019835","GO:0019835","cytolysis",6,"6/1283","GZMM/PRF1/GZMA/ROMO1/GZMH/GZMB"
"GO:0022402","GO:0022402","cell cycle process",76,"76/1283","MCM3/CDK6/NPM2/NCAPH/PKIA/CDT1/PKD2/CKS2/SPHK1/KNTC1/CDKN3/ARHGEF2/GPER1/MND1/INHA/BUB1/RB1/CDKN2A/IGF2/CCNJL/TOP2A/CENPX/GEM/TP53INP1/NDC80/HYAL1/CDKN2B/INSR/OBSL1/STIL/LIF/RHOU/DHCR24/SKIL/RFC4/WNT9A/PLPP2/CGREF1/FAM107A/RRAGD/TPX2/LLGL1/KLHDC8B/PTPRC/PIM2/SMC2/KLF4/BIN1/ECT2/HSPA1B/HSPA1A/SFRP1/TUBB/CDK2/MLXIPL/SLC39A5/WNT5A/APP/CDC7/GJC2/MIR590/MAD2L2/KAT2B/CEP55/RNF112/CCNB1/NCAPG/AURKA/CCDC8/PLK3/REEP4/ID4/CDK4/PLAGL1/PHLDA1/PSMB8"
"GO:0022406","GO:0022406","membrane docking",5,"5/1283","VAMP8/RAB3A/TUBB/CPLX2/STXBP1"
