"","ID","Description","Count","GeneRatio","geneID"
"GO:0009927","GO:0009927","histidine phosphotransfer kinase activity",0,"0/698",""
"GO:0031992","GO:0031992","energy transducer activity",0,"0/698",""
"GO:0038023","GO:0038023","signaling receptor activity",47,"47/698","IL20RB/PTPRB/EBI3/ADGRL4/EDNRB/GPC6/IL1R2/SLC1A5/APLNR/TNFRSF4/FCGR2A/SOSTDC1/F2RL3/IL1R1/F2R/SORCS2/LPAR1/CNTNAP1/IL4R/P2RY1/IL2RG/GPRC5A/NGFR/ROBO4/EPHB1/S1PR3/CHRM1/GFRA2/FCN1/CMKLR1/MERTK/NLGN2/LGR6/FGFRL1/MST1R/ITGB1/ITGAL/TNFRSF17/PRLR/ROBO1/LPAR2/EBP/CCR5/PTH1R/F3/HLA-DQA1/CD47"
"GO:0030533","GO:0030533","triplet codon-amino acid adaptor activity",0,"0/698",""
"GO:0030674","GO:0030674","protein-macromolecule adaptor activity",6,"6/698","KSR1/COL1A2/MAPK8IP3/ANK2/VAMP1/SHC1"
"GO:0005085","GO:0005085","guanyl-nucleotide exchange factor activity",10,"10/698","RAPGEF4/RASGRP1/DOCK11/ELMO1/DOCK1/ARHGEF40/PSD3/SH3BP5/RAB3IL1/CCDC88A"
"GO:0016247","GO:0016247","channel regulator activity",3,"3/698","TSPAN13/MCUB/CAMK2D"
"GO:0030234","GO:0030234","enzyme regulator activity",33,"33/698","SCG5/PPP1R12B/RGS16/SPINT2/RGS20/PI15/TOM1L1/PPP1R14A/ALDH1A1/SNCA/GM2A/EID1/ARHGAP30/DOCK1/GPRC5A/CDKN2C/SH3BP1/SERPINC1/APOH/GPC3/SERPINA5/RALGAPA2/SIRPA/GPSM3/GREM1/CD109/THY1/ATP1B1/SH3BP5/TBC1D8/CCDC88A/DPM3/CDK5R1"
"GO:0030545","GO:0030545","receptor regulator activity",21,"21/698","TG/EBI3/BMP1/UCN2/WNT5B/WNT6/METRNL/IL17D/THNSL2/JAG2/SEMA4B/CXCL3/CCL3L1/CCL13/IL23A/CTF1/CCL19/GREM1/CXCL5/STC1/CCL15"
"GO:0097690","GO:0097690","iron ion transmembrane transporter inhibitor activity",0,"0/698",""
"GO:0140110","GO:0140110","transcription regulator activity",48,"48/698","FOXJ1/FOXE1/MSX2/ZNF542P/EZH2/WT1/ELK3/NFIL3/IRF1/HOXA11/HHEX/FOXF1/CITED2/MEOX2/SOX21/ZCCHC12/EID1/ZNF883/DLX3/SOX11/IRF6/LMCD1/EAF2/KLF13/KLF2/MED13L/IRF8/TOB1/HOXB5/ACTN2/ZIC2/AJUBA/IRX5/ZNF467/MAMSTR/ZBTB4/RARB/KAT2A/HEY1/HIPK2/PITX2/ZNF711/RUNX1/ZNF761/ZBTB7B/ZBTB7C/SOX2/BASP1"
"GO:0140416","GO:0140416","DNA-binding transcription factor inhibitor activity",0,"0/698",""
"GO:0016530","GO:0016530","metallochaperone activity",1,"1/698","TF"
"GO:0032977","GO:0032977","membrane insertase activity",0,"0/698",""
"GO:0097163","GO:0097163","sulfur carrier activity",0,"0/698",""
"GO:0140132","GO:0140132","iron-sulfur cluster carrier activity",0,"0/698",""
"GO:0140414","GO:0140414","phosphopantetheine-dependent carrier activity",0,"0/698",""
"GO:0000155","GO:0000155","phosphorelay sensor kinase activity",0,"0/698",""
"GO:0005034","GO:0005034","osmosensor activity",0,"0/698",""
"GO:0019826","GO:0019826","oxygen sensor activity",0,"0/698",""
"GO:0035991","GO:0035991","nitric oxide sensor activity",0,"0/698",""
"GO:0061891","GO:0061891","calcium ion sensor activity",0,"0/698",""
"GO:0070027","GO:0070027","carbon monoxide sensor activity",0,"0/698",""
"GO:0097063","GO:0097063","cadmium ion sensor activity",0,"0/698",""
"GO:0097077","GO:0097077","copper ion sensor activity",0,"0/698",""
"GO:0106219","GO:0106219","zinc ion sensor activity",0,"0/698",""
"GO:0106254","GO:0106254","lipid sensor activity",0,"0/698",""
"GO:0140442","GO:0140442","peroxide sensor activity",0,"0/698",""
"GO:0140482","GO:0140482","iron sensor activity",0,"0/698",""
"GO:0140311","GO:0140311","protein sequestering activity",0,"0/698",""
"GO:0140319","GO:0140319","receptor decoy activity",0,"0/698",""
"GO:0140487","GO:0140487","metal ion sequestering activity",0,"0/698",""
"GO:0000497","GO:0000497","DNA template activity",0,"0/698",""
"GO:0140490","GO:0140490","microtubule nucleator activity",0,"0/698",""
